,bed,bath,acre_lot,zip_code,house_size,price,prev_sold_year,latitude,longitude,county
389,4.0,3.0,0.88,18324.0,4350.0,369900.0,2020.0,41.158143,-75.000689,4.0
390,3.0,2.0,1.13,18324.0,1456.0,239900.0,2019.0,41.158143,-75.000689,4.0
391,3.0,3.0,0.02,18324.0,2156.0,299000.0,2019.0,41.158143,-75.000689,4.0
392,2.0,2.0,0.05,18324.0,1050.0,122000.0,2016.0,41.158143,-75.000689,4.0
394,4.0,3.0,0.6,18324.0,2457.0,425000.0,2017.0,41.158143,-75.000689,4.0
395,2.0,1.0,0.05,18324.0,897.0,105000.0,1998.0,41.158143,-75.000689,4.0
397,3.0,3.0,0.81,18324.0,2536.0,300000.0,2016.0,41.158143,-75.000689,4.0
398,3.0,3.0,0.51,18324.0,1659.0,189000.0,1987.0,41.158143,-75.000689,4.0
399,4.0,2.0,0.44,18324.0,2190.0,229999.0,2018.0,41.158143,-75.000689,4.0
400,3.0,2.0,0.45,18324.0,2100.0,219000.0,2020.0,41.158143,-75.000689,4.0
401,3.0,2.0,1.65,18324.0,1971.0,264900.0,2006.0,41.158143,-75.000689,4.0
402,4.0,4.0,0.56,18324.0,3072.0,414000.0,2020.0,41.158143,-75.000689,4.0
403,3.0,2.0,0.04,18324.0,1524.0,169900.0,1993.0,41.158143,-75.000689,4.0
404,4.0,3.0,0.88,18324.0,2660.0,384900.0,1994.0,41.158143,-75.000689,4.0
405,2.0,2.0,0.05,18324.0,1028.0,159000.0,2019.0,41.158143,-75.000689,4.0
406,4.0,3.0,0.88,18324.0,2929.0,429990.0,2019.0,41.158143,-75.000689,4.0
407,3.0,2.0,0.62,18324.0,1350.0,319900.0,2019.0,41.158143,-75.000689,4.0
408,4.0,3.0,0.25,18324.0,2226.0,245000.0,2002.0,41.158143,-75.000689,4.0
409,3.0,2.0,0.3,18324.0,2336.0,299000.0,2020.0,41.158143,-75.000689,4.0
411,4.0,3.0,0.38,18324.0,2074.0,275000.0,1999.0,41.158143,-75.000689,4.0
412,3.0,3.0,0.63,18324.0,2301.0,269000.0,2021.0,41.158143,-75.000689,4.0
413,3.0,2.0,0.33,18324.0,1012.0,195000.0,2020.0,41.158143,-75.000689,4.0
414,4.0,4.0,0.45,18324.0,2608.0,336000.0,2010.0,41.158143,-75.000689,4.0
416,3.0,2.0,0.45,18324.0,1729.0,272000.0,2018.0,41.158143,-75.000689,4.0
418,3.0,2.0,0.44,18324.0,1470.0,499000.0,2017.0,41.158143,-75.000689,4.0
420,3.0,2.0,0.75,18324.0,2399.0,219900.0,2019.0,41.158143,-75.000689,4.0
421,5.0,4.0,0.47,18324.0,2800.0,229900.0,2016.0,41.158143,-75.000689,4.0
422,2.0,1.0,0.9,18324.0,864.0,132900.0,2011.0,41.158143,-75.000689,4.0
423,3.0,2.0,0.34,18324.0,1638.0,277000.0,2015.0,41.158143,-75.000689,4.0
424,3.0,3.0,0.3,18324.0,3290.0,299500.0,2017.0,41.158143,-75.000689,4.0
425,4.0,2.0,0.66,18324.0,1297.0,205000.0,2021.0,41.158143,-75.000689,4.0
426,4.0,3.0,0.34,18324.0,2180.0,295000.0,2009.0,41.158143,-75.000689,4.0
427,4.0,2.0,0.33,18324.0,2420.0,339000.0,2010.0,41.158143,-75.000689,4.0
428,3.0,3.0,0.39,18324.0,2145.0,309000.0,2016.0,41.158143,-75.000689,4.0
430,4.0,3.0,0.46,18324.0,2042.0,299000.0,2021.0,41.158143,-75.000689,4.0
431,4.0,3.0,0.39,18324.0,2266.0,377000.0,2014.0,41.158143,-75.000689,4.0
432,3.0,2.0,0.45,18324.0,1008.0,215000.0,2016.0,41.158143,-75.000689,4.0
434,3.0,3.0,0.36,18324.0,2288.0,277000.0,1999.0,41.158143,-75.000689,4.0
435,3.0,3.0,0.41,18324.0,1900.0,250000.0,1990.0,41.158143,-75.000689,4.0
436,5.0,2.0,0.36,18324.0,1850.0,279900.0,2005.0,41.158143,-75.000689,4.0
437,4.0,3.0,0.54,18324.0,2372.0,269900.0,2014.0,41.158143,-75.000689,4.0
438,3.0,2.0,0.56,18324.0,1692.0,279500.0,2003.0,41.158143,-75.000689,4.0
439,4.0,3.0,0.49,18324.0,1984.0,330000.0,2003.0,41.158143,-75.000689,4.0
441,3.0,2.0,0.27,18324.0,1248.0,249900.0,2019.0,41.158143,-75.000689,4.0
444,3.0,2.0,0.26,18324.0,1500.0,250000.0,2004.0,41.158143,-75.000689,4.0
446,3.0,2.0,0.5,18324.0,2164.0,274000.0,1998.0,41.158143,-75.000689,4.0
448,4.0,3.0,0.08,18324.0,2662.0,250000.0,2021.0,41.158143,-75.000689,4.0
449,2.0,1.0,0.76,18324.0,1080.0,219500.0,2001.0,41.158143,-75.000689,4.0
450,3.0,2.0,0.41,18324.0,1300.0,139000.0,2004.0,41.158143,-75.000689,4.0
451,4.0,3.0,0.46,18324.0,2148.0,230000.0,2012.0,41.158143,-75.000689,4.0
452,2.0,2.0,0.05,18324.0,1140.0,150000.0,2006.0,41.158143,-75.000689,4.0
454,3.0,2.0,0.3,18324.0,2376.0,248500.0,2011.0,41.158143,-75.000689,4.0
455,3.0,2.0,0.02,18324.0,1478.0,225000.0,2012.0,41.158143,-75.000689,4.0
456,3.0,2.0,0.07,18324.0,960.0,160000.0,2002.0,41.158143,-75.000689,4.0
