,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price,prev_sold_year,latitude,longitude,county
22749,2.0,3.0,0.11,8085.0,1928.0,2020-05-06,259900.0,2020,39.761129,-75.32406,6
22750,4.0,4.0,1.0,8085.0,3668.0,2008-01-03,575000.0,2008,39.761129,-75.32406,6
22751,3.0,4.0,0.05,8085.0,1960.0,2019-04-23,359900.0,2019,39.761129,-75.32406,6
22752,3.0,2.0,0.22,8085.0,1824.0,2014-04-22,375000.0,2014,39.761129,-75.32406,6
22753,3.0,3.0,0.18,8085.0,2107.0,2015-04-10,415000.0,2015,39.761129,-75.32406,6
22754,2.0,3.0,0.11,8085.0,1536.0,2015-05-13,249990.0,2015,39.761129,-75.32406,6
22755,3.0,3.0,0.11,8085.0,1748.0,2016-06-20,300000.0,2016,39.761129,-75.32406,6
22756,3.0,3.0,0.12,8085.0,1796.0,2007-07-03,300000.0,2007,39.761129,-75.32406,6
22757,4.0,3.0,6.54,8085.0,3438.0,2018-06-20,550000.0,2018,39.761129,-75.32406,6
22758,3.0,4.0,0.05,8085.0,2008.0,2015-05-21,295000.0,2015,39.761129,-75.32406,6
22759,3.0,2.0,0.16,8085.0,2146.0,2019-10-29,385000.0,2019,39.761129,-75.32406,6
22760,5.0,4.0,0.17,8085.0,2708.0,2021-04-08,470000.0,2021,39.761129,-75.32406,6
22761,3.0,3.0,0.07,8085.0,1848.0,2008-02-13,269000.0,2008,39.761129,-75.32406,6
22762,3.0,3.0,0.21,8085.0,2505.0,2005-08-16,434900.0,2005,39.761129,-75.32406,6
22763,4.0,3.0,1.29,8085.0,2708.0,2021-09-27,424900.0,2021,39.761129,-75.32406,6
22764,3.0,2.0,2.77,8085.0,1500.0,2005-08-30,45000.0,2005,39.761129,-75.32406,6
22766,3.0,3.0,0.08,8085.0,1636.0,2017-10-05,240000.0,2017,39.761129,-75.32406,6
22767,3.0,3.0,0.05,8085.0,1472.0,2022-04-08,280000.0,2022,39.761129,-75.32406,6
22768,4.0,3.0,0.24,8085.0,2104.0,2020-09-22,349900.0,2020,39.761129,-75.32406,6
22771,3.0,3.0,0.17,8085.0,1694.0,2002-07-19,349900.0,2002,39.761129,-75.32406,6
22773,3.0,3.0,0.07,8085.0,1560.0,2015-09-23,240000.0,2015,39.761129,-75.32406,6
22778,3.0,1.0,0.06,8085.0,1244.0,2006-01-25,192000.0,2006,39.761129,-75.32406,6
22779,4.0,4.0,1.02,8085.0,2844.0,2019-07-17,569900.0,2019,39.761129,-75.32406,6
22780,3.0,2.0,0.21,8085.0,2033.0,2007-01-17,185000.0,2007,39.761129,-75.32406,6
22782,4.0,3.0,1.27,8085.0,4086.0,2012-08-09,585000.0,2012,39.761129,-75.32406,6
22784,5.0,3.0,110.0,8085.0,3284.0,2015-06-09,3000000.0,2015,39.761129,-75.32406,6
22785,3.0,1.0,0.19,8085.0,1247.0,2011-10-24,225000.0,2011,39.761129,-75.32406,6
22788,4.0,3.0,0.91,8085.0,3316.0,2013-12-19,515000.0,2013,39.761129,-75.32406,6
22790,4.0,4.0,0.89,8085.0,4292.0,2008-07-22,550000.0,2008,39.761129,-75.32406,6
22791,4.0,3.0,1.0,8085.0,1840.0,2005-09-19,359900.0,2005,39.761129,-75.32406,6
22792,3.0,2.0,0.07,8085.0,1356.0,2016-10-27,220000.0,2016,39.761129,-75.32406,6
22800,3.0,2.0,3.4,8323.0,1500.0,2008-03-28,37000.0,2008,39.396273,-75.367551,6
22802,3.0,1.0,0.34,8323.0,1920.0,2008-09-11,130000.0,2008,39.396273,-75.367551,6
22803,4.0,3.0,3.7,8323.0,2658.0,2009-11-09,379900.0,2009,39.396273,-75.367551,6
22805,3.0,2.0,72.0,8323.0,1500.0,2017-12-29,599000.0,2017,39.396273,-75.367551,6
22809,3.0,2.0,1.05,8360.0,1128.0,2017-08-04,199900.0,2017,39.495524,-75.008665,0
22813,2.0,1.0,1.47,8360.0,1002.0,2003-01-06,225000.0,2003,39.495524,-75.008665,0
22814,3.0,1.0,2.08,8360.0,1310.0,2008-07-07,269900.0,2008,39.495524,-75.008665,0
22822,5.0,2.0,0.44,8360.0,2430.0,2008-06-16,210000.0,2008,39.495524,-75.008665,0
22823,4.0,3.0,1.3,8360.0,1996.0,2020-12-14,335000.0,2020,39.495524,-75.008665,0
22827,3.0,2.0,0.11,8360.0,1500.0,1986-09-12,43000.0,1986,39.495524,-75.008665,0
22828,3.0,2.0,0.2,8360.0,1500.0,2005-02-02,49900.0,2005,39.495524,-75.008665,0
22831,2.0,2.0,4.97,8360.0,1412.0,2021-06-14,325000.0,2021,39.495524,-75.008665,0
22832,3.0,1.0,0.1,8360.0,1391.0,1984-09-24,165000.0,1984,39.495524,-75.008665,0
22833,6.0,2.0,0.34,8360.0,1288.0,2004-07-27,200000.0,2004,39.495524,-75.008665,0
22835,3.0,2.0,0.42,8360.0,1500.0,1980-04-22,50000.0,1980,39.495524,-75.008665,0
22836,3.0,2.0,4.75,8360.0,1500.0,2016-09-14,749000.0,2016,39.495524,-75.008665,0
22838,4.0,2.0,1.89,8360.0,2274.0,2017-09-27,155000.0,2017,39.495524,-75.008665,0
22839,2.0,2.0,0.11,8360.0,1309.0,1990-07-20,159900.0,1990,39.495524,-75.008665,0
22841,3.0,2.0,0.26,8360.0,1095.0,2019-07-01,170000.0,2019,39.495524,-75.008665,0
22842,2.0,2.0,1.85,8360.0,1500.0,2019-05-24,239000.0,2019,39.495524,-75.008665,0
22843,4.0,3.0,0.26,8360.0,2472.0,2006-07-14,249900.0,2006,39.495524,-75.008665,0
22846,2.0,1.0,0.11,8360.0,1143.0,2000-07-05,119000.0,2000,39.495524,-75.008665,0
22847,3.0,1.0,0.28,8360.0,720.0,2006-07-06,229900.0,2006,39.495524,-75.008665,0
22848,3.0,2.0,6.32,8360.0,1500.0,2014-11-05,299900.0,2014,39.495524,-75.008665,0
22849,4.0,2.0,0.78,8360.0,1598.0,2004-01-06,289900.0,2004,39.495524,-75.008665,0
22850,2.0,2.0,1.0,8360.0,1200.0,1987-11-03,119000.0,1987,39.495524,-75.008665,0
22851,2.0,1.0,0.17,8360.0,972.0,2012-05-04,149900.0,2012,39.495524,-75.008665,0
22855,4.0,3.0,0.38,8360.0,2334.0,2011-05-05,274900.0,2011,39.495524,-75.008665,0
22856,3.0,2.0,0.94,8360.0,1248.0,1978-06-08,210000.0,1978,39.495524,-75.008665,0
22857,3.0,2.0,0.3,8360.0,1204.0,2015-06-08,215000.0,2015,39.495524,-75.008665,0
22859,3.0,2.0,0.29,8360.0,1392.0,1985-01-25,186000.0,1985,39.495524,-75.008665,0
22860,4.0,3.0,0.18,8360.0,1741.0,2000-12-04,185000.0,2000,39.495524,-75.008665,0
22861,3.0,2.0,0.74,8360.0,1584.0,2018-11-14,265000.0,2018,39.495524,-75.008665,0
22862,3.0,1.0,0.33,8360.0,1144.0,2007-02-21,219900.0,2007,39.495524,-75.008665,0
22863,3.0,1.0,0.16,8360.0,1132.0,2022-01-06,194900.0,2022,39.495524,-75.008665,0
22864,3.0,2.0,0.32,8360.0,1700.0,2020-11-30,347900.0,2020,39.495524,-75.008665,0
22865,3.0,1.0,0.37,8360.0,1369.0,2021-03-12,250000.0,2021,39.495524,-75.008665,0
22866,4.0,2.0,0.21,8360.0,3756.0,2002-03-13,325000.0,2002,39.495524,-75.008665,0
22868,3.0,2.0,0.33,8360.0,1728.0,2008-04-29,260000.0,2008,39.495524,-75.008665,0
22869,3.0,1.0,0.11,8360.0,960.0,2017-07-14,157000.0,2017,39.495524,-75.008665,0
22871,3.0,2.0,0.31,8360.0,1296.0,2005-03-15,239000.0,2005,39.495524,-75.008665,0
22872,4.0,2.0,0.34,8360.0,1290.0,2020-12-21,249999.0,2020,39.495524,-75.008665,0
22874,3.0,1.0,0.77,8360.0,1144.0,1996-09-26,150000.0,1996,39.495524,-75.008665,0
22875,3.0,1.0,0.15,8360.0,1310.0,2001-07-20,169000.0,2001,39.495524,-75.008665,0
22876,4.0,2.0,0.61,8360.0,1500.0,1989-05-17,259900.0,1989,39.495524,-75.008665,0
22877,3.0,2.0,0.11,8360.0,1500.0,1970-10-27,225000.0,1970,39.495524,-75.008665,0
22878,2.0,2.0,0.43,8360.0,1164.0,1998-09-25,250000.0,1998,39.495524,-75.008665,0
22879,4.0,2.0,0.15,8360.0,1714.0,2018-12-27,240000.0,2018,39.495524,-75.008665,0
22880,5.0,2.0,0.31,8360.0,1996.0,2018-03-13,329000.0,2018,39.495524,-75.008665,0
22881,4.0,3.0,3.74,8360.0,2160.0,2019-08-13,339900.0,2019,39.495524,-75.008665,0
22882,2.0,2.0,0.34,8360.0,1089.0,2003-05-16,429000.0,2003,39.495524,-75.008665,0
22883,4.0,2.0,0.23,8360.0,1708.0,2015-09-02,229000.0,2015,39.495524,-75.008665,0
22884,3.0,1.0,0.15,8360.0,1240.0,2006-06-09,81500.0,2006,39.495524,-75.008665,0
22885,3.0,2.0,1.12,8360.0,1500.0,2020-12-11,72000.0,2020,39.495524,-75.008665,0
22886,3.0,3.0,0.34,8360.0,1428.0,2006-03-07,310000.0,2006,39.495524,-75.008665,0
22887,3.0,1.0,10.0,8360.0,1500.0,2003-12-12,495000.0,2003,39.495524,-75.008665,0
22888,2.0,2.0,0.6,8360.0,1744.0,1986-08-29,350000.0,1986,39.495524,-75.008665,0
22889,4.0,1.0,0.13,8360.0,1225.0,2020-08-11,200000.0,2020,39.495524,-75.008665,0
22891,1.0,1.0,0.16,8360.0,676.0,2010-05-12,80000.0,2010,39.495524,-75.008665,0
22893,3.0,2.0,0.47,8360.0,1242.0,2014-05-21,292500.0,2014,39.495524,-75.008665,0
22894,4.0,2.0,5.0,8360.0,1512.0,2019-10-22,299900.0,2019,39.495524,-75.008665,0
22895,2.0,2.0,0.11,8360.0,1309.0,2012-10-25,159500.0,2012,39.495524,-75.008665,0
22896,6.0,2.0,0.1,8360.0,2280.0,2007-05-03,189999.0,2007,39.495524,-75.008665,0
22897,3.0,2.0,0.21,8360.0,1400.0,2018-11-09,225000.0,2018,39.495524,-75.008665,0
22898,4.0,4.0,0.11,8360.0,2720.0,2007-04-10,419900.0,2007,39.495524,-75.008665,0
22899,2.0,1.0,0.26,8360.0,801.0,1999-12-15,142500.0,1999,39.495524,-75.008665,0
22905,3.0,1.0,2.62,8360.0,1062.0,1998-04-06,97500.0,1998,39.495524,-75.008665,0
22907,3.0,1.0,0.57,8360.0,1425.0,2006-08-18,170000.0,2006,39.495524,-75.008665,0
22908,3.0,3.0,0.33,8360.0,1735.0,2017-06-07,325000.0,2017,39.495524,-75.008665,0
22909,3.0,2.0,0.21,8360.0,1402.0,2021-11-09,259900.0,2021,39.495524,-75.008665,0
22912,3.0,2.0,0.43,8360.0,1500.0,2021-10-26,49900.0,2021,39.495524,-75.008665,0
22913,3.0,2.0,9.76,8360.0,1500.0,1986-12-19,1450000.0,1986,39.495524,-75.008665,0
22914,2.0,2.0,0.25,8360.0,2796.0,1989-12-11,210000.0,1989,39.495524,-75.008665,0
22915,2.0,1.0,0.25,8360.0,1045.0,2021-08-13,165000.0,2021,39.495524,-75.008665,0
22917,4.0,2.0,0.36,8360.0,2007.0,2020-11-03,315000.0,2020,39.495524,-75.008665,0
22920,3.0,2.0,1.14,8360.0,1500.0,2005-11-07,69900.0,2005,39.495524,-75.008665,0
22921,3.0,2.0,0.48,8360.0,1430.0,2004-08-23,224900.0,2004,39.495524,-75.008665,0
22922,5.0,3.0,0.49,8360.0,2016.0,2012-10-03,299900.0,2012,39.495524,-75.008665,0
22923,3.0,1.0,0.12,8360.0,864.0,2005-09-13,189900.0,2005,39.495524,-75.008665,0
22924,3.0,1.0,0.13,8360.0,768.0,2004-06-23,220000.0,2004,39.495524,-75.008665,0
22925,3.0,3.0,1.37,8360.0,2852.0,2021-12-20,350000.0,2021,39.495524,-75.008665,0
22927,3.0,1.0,0.2,8360.0,974.0,2020-10-19,198000.0,2020,39.495524,-75.008665,0
22928,2.0,2.0,0.29,8360.0,3288.0,2006-10-03,168010.0,2006,39.495524,-75.008665,0
22930,3.0,1.0,0.96,8360.0,1328.0,2004-03-25,195000.0,2004,39.495524,-75.008665,0
22931,3.0,2.0,0.25,8360.0,1500.0,2021-05-15,40000.0,2021,39.495524,-75.008665,0
22933,3.0,3.0,0.42,8360.0,2908.0,2021-07-01,469900.0,2021,39.495524,-75.008665,0
22934,3.0,2.0,0.51,8360.0,1252.0,2006-04-18,250000.0,2006,39.495524,-75.008665,0
22935,4.0,4.0,0.52,8360.0,2240.0,2003-12-05,299900.0,2003,39.495524,-75.008665,0
22936,3.0,1.0,0.26,8360.0,1053.0,2003-01-09,188000.0,2003,39.495524,-75.008665,0
22938,5.0,3.0,4.86,8360.0,1760.0,2021-11-03,400000.0,2021,39.495524,-75.008665,0
22939,1.0,2.0,0.17,8360.0,1954.0,2002-08-02,145000.0,2002,39.495524,-75.008665,0
22941,3.0,2.0,3.36,8360.0,1500.0,1978-03-20,75000.0,1978,39.495524,-75.008665,0
22942,4.0,4.0,0.46,8360.0,1964.0,2005-08-01,299900.0,2005,39.495524,-75.008665,0
22943,3.0,2.0,13.0,8360.0,1526.0,1989-06-02,859000.0,1989,39.495524,-75.008665,0
22944,2.0,1.0,0.15,8360.0,902.0,2021-11-23,212900.0,2021,39.495524,-75.008665,0
22945,3.0,2.0,7.07,8360.0,1500.0,1981-07-28,135000.0,1981,39.495524,-75.008665,0
22946,3.0,2.0,1.24,8360.0,1500.0,1997-05-21,159900.0,1997,39.495524,-75.008665,0
22947,3.0,2.0,11.65,8360.0,1500.0,1986-07-31,749900.0,1986,39.495524,-75.008665,0
22948,3.0,2.0,0.42,8360.0,1500.0,1969-03-26,69900.0,1969,39.495524,-75.008665,0
22955,3.0,2.0,80.25,8318.0,1500.0,1987-10-24,789000.0,1987,39.557728,-75.177717,6
22956,4.0,3.0,0.43,8318.0,1500.0,2009-07-15,74999.0,2009,39.557728,-75.177717,6
22957,4.0,3.0,1.15,8318.0,2696.0,1999-10-12,363000.0,1999,39.557728,-75.177717,6
22958,3.0,2.0,1.03,8318.0,1827.0,2003-04-25,349000.0,2003,39.557728,-75.177717,6
22960,3.0,2.0,2.14,8318.0,1500.0,2017-04-07,34999.0,2017,39.557728,-75.177717,6
22966,3.0,1.0,0.52,8318.0,1120.0,2016-09-16,199999.0,2016,39.557728,-75.177717,6
22967,6.0,3.0,0.3,8318.0,1500.0,2019-12-20,215000.0,2019,39.557728,-75.177717,6
22968,3.0,2.0,0.22,8318.0,1576.0,2021-11-24,175000.0,2021,39.557728,-75.177717,6
22969,3.0,2.0,1.75,8318.0,1500.0,1999-06-29,79900.0,1999,39.557728,-75.177717,6
22972,3.0,2.0,0.22,8318.0,1786.0,2007-01-16,179900.0,2007,39.557728,-75.177717,6
22974,3.0,3.0,0.75,8318.0,1900.0,2006-03-28,397000.0,2006,39.557728,-75.177717,6
22975,2.0,2.0,0.18,8318.0,1206.0,2004-12-01,120000.0,2004,39.557728,-75.177717,6
22977,4.0,2.0,1.31,8318.0,1624.0,2007-07-25,349900.0,2007,39.557728,-75.177717,6
22979,4.0,2.0,0.5,8318.0,1456.0,2001-11-30,175000.0,2001,39.557728,-75.177717,6
22980,3.0,2.0,0.46,8318.0,1152.0,2021-01-21,325000.0,2021,39.557728,-75.177717,6
22981,4.0,2.0,0.59,8318.0,1997.0,1986-07-28,425000.0,1986,39.557728,-75.177717,6
22983,5.0,3.0,0.74,8318.0,3800.0,2010-06-14,380000.0,2010,39.557728,-75.177717,6
22984,4.0,3.0,0.59,8318.0,2697.0,1989-12-18,439000.0,1989,39.557728,-75.177717,6
22985,3.0,3.0,0.11,8318.0,1672.0,2018-06-05,275000.0,2018,39.557728,-75.177717,6
22986,3.0,1.0,0.11,8318.0,1204.0,2019-11-18,210000.0,2019,39.557728,-75.177717,6
22990,4.0,3.0,1.0,8318.0,2000.0,2017-08-09,439900.0,2017,39.557728,-75.177717,6
22991,3.0,2.0,0.46,8318.0,1488.0,2015-12-09,250000.0,2015,39.557728,-75.177717,6
22992,3.0,4.0,2.0,8318.0,3823.0,2008-04-25,489900.0,2008,39.557728,-75.177717,6
22993,3.0,2.0,2.0,8318.0,1144.0,2011-09-02,239900.0,2011,39.557728,-75.177717,6
22994,2.0,1.0,0.11,8318.0,920.0,2016-11-17,189900.0,2016,39.557728,-75.177717,6
22999,3.0,2.0,0.67,8318.0,1331.0,2021-08-02,235000.0,2021,39.557728,-75.177717,6
23002,4.0,3.0,0.47,8318.0,2312.0,1993-11-29,345000.0,1993,39.557728,-75.177717,6
23003,3.0,2.0,1.18,8318.0,2631.0,2009-03-17,325000.0,2009,39.557728,-75.177717,6
23004,3.0,2.0,0.21,8318.0,1920.0,2016-10-18,289900.0,2016,39.557728,-75.177717,6
23006,3.0,2.0,0.46,8318.0,1339.0,2001-08-15,265000.0,2001,39.557728,-75.177717,6
23007,4.0,3.0,0.52,8318.0,2232.0,1996-12-13,440000.0,1996,39.557728,-75.177717,6
23012,3.0,3.0,1.0,8318.0,2153.0,2012-12-17,549000.0,2012,39.557728,-75.177717,6
23015,3.0,2.0,0.54,8318.0,1560.0,2021-04-22,235900.0,2021,39.557728,-75.177717,6
23016,3.0,2.0,1.04,8318.0,1192.0,2021-09-08,314900.0,2021,39.557728,-75.177717,6
23023,3.0,2.0,2.13,8318.0,1500.0,2007-05-07,89900.0,2007,39.557728,-75.177717,6
23025,3.0,2.0,2.01,8318.0,1500.0,2007-05-07,79900.0,2007,39.557728,-75.177717,6
23026,6.0,6.0,11.09,8062.0,5398.0,2020-03-17,1350000.0,2020,39.716067,-75.219239,6
23031,4.0,1.0,0.31,8062.0,1534.0,2005-05-23,250000.0,2005,39.716067,-75.219239,6
23033,4.0,3.0,1.02,8062.0,2128.0,2020-03-17,499900.0,2020,39.716067,-75.219239,6
23038,3.0,3.0,0.11,8062.0,1760.0,2020-11-12,220000.0,2020,39.716067,-75.219239,6
23039,4.0,3.0,1.0,8062.0,3249.0,2003-04-24,529500.0,2003,39.716067,-75.219239,6
23041,3.0,2.0,0.58,8062.0,1932.0,2018-06-14,379900.0,2018,39.716067,-75.219239,6
23042,3.0,2.0,0.11,8062.0,1604.0,2018-10-04,399000.0,2018,39.716067,-75.219239,6
23043,3.0,4.0,1.0,8062.0,1465.0,2017-01-03,415000.0,2017,39.716067,-75.219239,6
23045,2.0,2.0,0.16,8062.0,1330.0,2002-04-03,290000.0,2002,39.716067,-75.219239,6
23046,4.0,3.0,4.34,8062.0,2820.0,2015-02-12,435000.0,2015,39.716067,-75.219239,6
23047,3.0,3.0,1.04,8062.0,2475.0,2001-08-31,550000.0,2001,39.716067,-75.219239,6
23048,4.0,5.0,1.0,8062.0,4885.0,2006-05-16,900000.0,2006,39.716067,-75.219239,6
23049,4.0,2.0,1.44,8062.0,2175.0,2007-07-10,399890.0,2007,39.716067,-75.219239,6
23051,4.0,3.0,1.03,8062.0,3586.0,2007-03-12,665000.0,2007,39.716067,-75.219239,6
23052,3.0,2.0,1.24,8062.0,1576.0,1989-02-01,368000.0,1989,39.716067,-75.219239,6
23053,4.0,3.0,1.67,8062.0,4130.0,2018-05-02,725000.0,2018,39.716067,-75.219239,6
23054,4.0,3.0,0.5,8062.0,3420.0,1990-05-14,474900.0,1990,39.716067,-75.219239,6
23055,4.0,3.0,1.0,8062.0,2458.0,2011-10-25,530000.0,2011,39.716067,-75.219239,6
23056,4.0,3.0,1.92,8062.0,2830.0,2021-12-02,589900.0,2021,39.716067,-75.219239,6
23057,4.0,5.0,2.04,8062.0,7767.0,2003-11-05,1260000.0,2003,39.716067,-75.219239,6
23058,3.0,2.0,1.13,8062.0,2307.0,2004-08-18,500000.0,2004,39.716067,-75.219239,6
23060,4.0,3.0,2.09,8062.0,3000.0,2019-11-20,750000.0,2019,39.716067,-75.219239,6
23061,3.0,2.0,0.87,8062.0,1836.0,1994-12-01,259000.0,1994,39.716067,-75.219239,6
23062,4.0,4.0,0.46,8062.0,3270.0,2009-12-29,599900.0,2009,39.716067,-75.219239,6
23063,5.0,4.0,1.01,8062.0,4500.0,2019-07-09,779000.0,2019,39.716067,-75.219239,6
23064,5.0,4.0,1.02,8062.0,4684.0,2011-10-12,725000.0,2011,39.716067,-75.219239,6
23065,5.0,5.0,1.02,8062.0,5159.0,2007-01-12,829900.0,2007,39.716067,-75.219239,6
23066,4.0,3.0,1.13,8062.0,3000.0,2019-05-07,625000.0,2019,39.716067,-75.219239,6
23067,3.0,2.0,0.13,8062.0,1636.0,2007-05-04,235000.0,2007,39.716067,-75.219239,6
23068,4.0,3.0,0.56,8062.0,2661.0,1992-08-25,424000.0,1992,39.716067,-75.219239,6
23071,5.0,4.0,0.51,8062.0,3070.0,2013-11-04,625000.0,2013,39.716067,-75.219239,6
23073,4.0,3.0,0.74,8062.0,2422.0,2003-10-02,479900.0,2003,39.716067,-75.219239,6
23074,2.0,1.0,0.52,8062.0,768.0,1990-08-14,315000.0,1990,39.716067,-75.219239,6
23075,4.0,3.0,0.45,8062.0,2236.0,2004-10-11,500000.0,2004,39.716067,-75.219239,6
23077,3.0,3.0,0.09,8062.0,1336.0,2015-07-01,225000.0,2015,39.716067,-75.219239,6
23078,4.0,4.0,1.18,8062.0,5171.0,2002-11-15,639900.0,2002,39.716067,-75.219239,6
23079,4.0,4.0,1.45,8062.0,5640.0,2006-05-17,1195000.0,2006,39.716067,-75.219239,6
23084,3.0,2.0,1.9,8062.0,1500.0,2007-10-18,79000.0,2007,39.716067,-75.219239,6
23086,4.0,3.0,1.08,8062.0,4353.0,2018-03-15,799000.0,2018,39.716067,-75.219239,6
23087,3.0,2.0,23.59,8062.0,1500.0,2004-02-04,649900.0,2004,39.716067,-75.219239,6
23088,3.0,2.0,3.0,8062.0,1500.0,2008-09-10,525000.0,2008,39.716067,-75.219239,6
23090,3.0,2.0,3.88,8062.0,1500.0,2017-10-06,800000.0,2017,39.716067,-75.219239,6
23094,3.0,1.0,0.11,8079.0,1372.0,2002-09-06,59900.0,2002,39.542408,-75.431684,6
23102,6.0,4.0,0.14,8079.0,2860.0,2019-04-16,120000.0,2019,39.542408,-75.431684,6
23104,3.0,1.0,0.15,8079.0,1650.0,2002-04-30,172000.0,2002,39.542408,-75.431684,6
23105,3.0,1.0,0.23,8079.0,1708.0,2017-09-22,215000.0,2017,39.542408,-75.431684,6
23106,4.0,2.0,0.11,8079.0,2438.0,2004-01-15,65000.0,2004,39.542408,-75.431684,6
23113,5.0,2.0,0.14,8079.0,2596.0,2018-11-21,74900.0,2018,39.542408,-75.431684,6
23114,3.0,1.0,0.12,8079.0,1795.0,2008-07-24,97500.0,2008,39.542408,-75.431684,6
23115,4.0,2.0,0.16,8079.0,1190.0,2015-08-21,189000.0,2015,39.542408,-75.431684,6
23116,3.0,2.0,86.0,8079.0,2105.0,1978-12-27,865000.0,1978,39.542408,-75.431684,6
23119,4.0,2.0,0.05,8079.0,943.0,2019-04-16,60000.0,2019,39.542408,-75.431684,6
23127,3.0,2.0,0.17,8079.0,2500.0,2020-11-23,57200.0,2020,39.542408,-75.431684,6
23131,4.0,1.0,0.18,8079.0,1497.0,2011-07-27,185000.0,2011,39.542408,-75.431684,6
23132,3.0,2.0,0.15,8079.0,2056.0,2007-07-09,34900.0,2007,39.542408,-75.431684,6
23133,5.0,2.0,0.5,8079.0,2871.0,2005-05-16,125000.0,2005,39.542408,-75.431684,6
23134,3.0,3.0,7.92,8079.0,3336.0,1994-10-20,186900.0,1994,39.542408,-75.431684,6
23137,3.0,2.0,24.23,8079.0,1500.0,1984-08-03,400000.0,1984,39.542408,-75.431684,6
23138,3.0,3.0,0.21,8079.0,1958.0,2002-01-02,92500.0,2002,39.542408,-75.431684,6
23139,3.0,2.0,0.17,8079.0,1500.0,2018-09-14,75000.0,2018,39.542408,-75.431684,6
23140,3.0,1.0,0.29,8079.0,1028.0,2006-05-02,180000.0,2006,39.542408,-75.431684,6
23142,4.0,1.0,0.16,8079.0,1305.0,2020-05-29,120000.0,2020,39.542408,-75.431684,6
23148,3.0,1.0,1.17,8079.0,1008.0,1978-08-10,225000.0,1978,39.542408,-75.431684,6
23149,3.0,1.0,0.29,8079.0,2016.0,1978-12-14,219900.0,1978,39.542408,-75.431684,6
23151,3.0,4.0,2.5,8079.0,2499.0,2004-03-03,299900.0,2004,39.542408,-75.431684,6
23154,2.0,1.0,0.9,8079.0,884.0,2021-05-14,194780.0,2021,39.542408,-75.431684,6
23158,4.0,2.0,0.1,8079.0,2934.0,1994-08-09,135000.0,1994,39.542408,-75.431684,6
23163,3.0,1.0,0.51,8332.0,1000.0,2002-02-11,180000.0,2002,39.377041,-75.023374,0
23165,3.0,2.0,6.1,8332.0,1500.0,2002-09-30,69900.0,2002,39.377041,-75.023374,0
23166,4.0,2.0,2.57,8332.0,1620.0,2002-11-04,340000.0,2002,39.377041,-75.023374,0
23167,3.0,2.0,6.28,8332.0,1500.0,1988-08-30,85000.0,1988,39.377041,-75.023374,0
23168,4.0,3.0,0.11,8332.0,1500.0,1997-01-30,440000.0,1997,39.377041,-75.023374,0
23171,3.0,2.0,0.77,8332.0,1500.0,1994-10-31,40000.0,1994,39.377041,-75.023374,0
23176,3.0,1.0,0.25,8332.0,960.0,2021-08-10,89900.0,2021,39.377041,-75.023374,0
23177,3.0,1.0,1.0,8332.0,1108.0,2021-11-22,215000.0,2021,39.377041,-75.023374,0
23178,3.0,2.0,0.51,8332.0,1512.0,2021-09-10,295000.0,2021,39.377041,-75.023374,0
23179,3.0,2.0,0.5,8332.0,1122.0,2002-11-18,190000.0,2002,39.377041,-75.023374,0
23185,3.0,2.0,0.11,8332.0,1500.0,2005-04-19,50000.0,2005,39.377041,-75.023374,0
23186,3.0,2.0,0.11,8332.0,1500.0,2007-01-30,7500.0,2007,39.377041,-75.023374,0
23187,3.0,2.0,0.47,8332.0,1500.0,2005-12-22,15000.0,2005,39.377041,-75.023374,0
23188,3.0,2.0,0.23,8332.0,1500.0,2005-10-27,7500.0,2005,39.377041,-75.023374,0
23189,3.0,2.0,0.3,8332.0,1500.0,2014-04-23,18000.0,2014,39.377041,-75.023374,0
23190,3.0,2.0,3.74,8332.0,1500.0,2009-10-21,59000.0,2009,39.377041,-75.023374,0
23191,2.0,1.0,0.08,8332.0,1176.0,2021-06-25,170000.0,2021,39.377041,-75.023374,0
23193,3.0,2.0,8.01,8332.0,1500.0,2021-09-20,77000.0,2021,39.377041,-75.023374,0
23195,3.0,2.0,0.13,8332.0,2030.0,2021-11-26,130000.0,2021,39.377041,-75.023374,0
23196,3.0,2.0,2.88,8332.0,1500.0,1993-11-02,25000.0,1993,39.377041,-75.023374,0
23197,3.0,2.0,0.11,8332.0,1500.0,2005-06-17,25000.0,2005,39.377041,-75.023374,0
23198,3.0,2.0,3.36,8332.0,1500.0,2021-10-14,49900.0,2021,39.377041,-75.023374,0
23199,3.0,2.0,0.74,8332.0,1500.0,2008-12-19,34900.0,2008,39.377041,-75.023374,0
23200,3.0,2.0,0.06,8332.0,850.0,2019-07-17,139000.0,2019,39.377041,-75.023374,0
23201,3.0,2.0,0.18,8332.0,1435.0,2000-01-07,199000.0,2000,39.377041,-75.023374,0
23202,2.0,1.0,0.11,8332.0,1500.0,2017-01-19,52500.0,2017,39.377041,-75.023374,0
23203,3.0,2.0,0.18,8332.0,1500.0,2008-01-15,9999.0,2008,39.377041,-75.023374,0
23204,4.0,2.0,0.13,8332.0,2129.0,2017-08-07,145000.0,2017,39.377041,-75.023374,0
23205,3.0,3.0,0.4,8332.0,2876.0,2010-08-03,469900.0,2010,39.377041,-75.023374,0
23206,4.0,3.0,0.35,8332.0,2373.0,2007-12-31,349000.0,2007,39.377041,-75.023374,0
