,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price,prev_sold_year,latitude,longitude,county
189,for_sale,2.0,2.0,,Avenel,New Jersey,7001.0,,1999-01-19,240000.0,1999.0,40.582316,-74.271506,3
190,for_sale,4.0,4.0,0.06,Avenel,New Jersey,7001.0,2296.0,2017-04-21,525000.0,2017.0,40.582316,-74.271506,3
191,for_sale,3.0,2.0,0.14,Woodbridge,New Jersey,7001.0,,2019-05-07,329000.0,2019.0,40.582316,-74.271506,3
192,for_sale,2.0,1.0,0.14,Avenel,New Jersey,7001.0,720.0,2010-05-18,275000.0,2010.0,40.582316,-74.271506,3
193,for_sale,2.0,2.0,,Woodbridge,New Jersey,7001.0,,2009-08-21,275000.0,2009.0,40.582316,-74.271506,3
194,for_sale,4.0,1.0,,Avenel,New Jersey,7001.0,,2008-09-16,325000.0,2008.0,40.582316,-74.271506,3
195,for_sale,3.0,1.0,0.17,Woodbridge,New Jersey,7001.0,1008.0,2022-02-08,325000.0,2022.0,40.582316,-74.271506,3
196,for_sale,2.0,2.0,0.01,Avenel,New Jersey,7001.0,,,275000.0,,40.582316,-74.271506,3
197,for_sale,2.0,3.0,0.02,Avenel,New Jersey,7001.0,,,359900.0,,40.582316,-74.271506,3
198,for_sale,5.0,4.0,0.34,Avenel,New Jersey,7001.0,3182.0,2021-01-11,799900.0,2021.0,40.582316,-74.271506,3
199,for_sale,,,0.11,Avenel,New Jersey,7001.0,1736.0,,439900.0,,40.582316,-74.271506,3
200,for_sale,3.0,1.0,0.17,Avenel,New Jersey,7001.0,1414.0,,375000.0,,40.582316,-74.271506,3
201,for_sale,3.0,2.0,0.11,Avenel,New Jersey,7001.0,,2014-12-16,409000.0,2014.0,40.582316,-74.271506,3
202,for_sale,5.0,2.0,0.17,Avenel,New Jersey,7001.0,2635.0,1993-06-02,545000.0,1993.0,40.582316,-74.271506,3
203,for_sale,2.0,2.0,,Avenel,New Jersey,7001.0,,2006-02-06,265000.0,2006.0,40.582316,-74.271506,3
204,for_sale,5.0,3.0,0.11,Avenel,New Jersey,7001.0,2592.0,2010-06-09,615000.0,2010.0,40.582316,-74.271506,3
205,for_sale,3.0,2.0,0.16,Avenel,New Jersey,7001.0,,2022-02-01,349900.0,2022.0,40.582316,-74.271506,3
206,for_sale,2.0,2.0,0.01,Avenel,New Jersey,7001.0,,,280000.0,,40.582316,-74.271506,3
207,for_sale,3.0,2.0,,Avenel,New Jersey,7001.0,,2017-01-27,415000.0,2017.0,40.582316,-74.271506,3
