,bed,bath,acre_lot,zip_code,house_size,price,prev_sold_year,latitude,longitude,county
3783,2.0,2.0,0.17,6109.0,786.0,169900.0,2011.0,41.702484,-72.669301,12.0
3784,2.0,2.0,0.31,6109.0,1258.0,260000.0,2008.0,41.702484,-72.669301,12.0
3785,3.0,2.0,0.49,6109.0,1344.0,324900.0,2001.0,41.702484,-72.669301,12.0
3786,4.0,4.0,0.63,6109.0,2756.0,450000.0,2005.0,41.702484,-72.669301,12.0
3787,5.0,5.0,0.56,6109.0,3952.0,749000.0,1996.0,41.702484,-72.669301,12.0
3789,3.0,1.0,0.2,6109.0,1144.0,349900.0,1992.0,41.702484,-72.669301,12.0
3790,3.0,2.0,0.36,6109.0,1275.0,274900.0,1994.0,41.702484,-72.669301,12.0
3791,5.0,5.0,0.35,6109.0,3020.0,539900.0,1994.0,41.702484,-72.669301,12.0
3793,2.0,2.0,0.27,6109.0,1184.0,289000.0,2018.0,41.702484,-72.669301,12.0
3795,2.0,2.0,0.11,6109.0,1170.0,172500.0,2015.0,41.702484,-72.669301,12.0
3796,2.0,1.0,0.11,6109.0,935.0,112000.0,1987.0,41.702484,-72.669301,12.0
3797,1.0,1.0,0.11,6109.0,643.0,92000.0,2013.0,41.702484,-72.669301,12.0
3802,3.0,2.0,0.17,6109.0,1560.0,359000.0,2016.0,41.702484,-72.669301,12.0
3807,3.0,2.0,0.16,6053.0,1496.0,239900.0,1996.0,41.688039,-72.793469,12.0
3809,3.0,3.0,0.14,6053.0,2051.0,317900.0,2018.0,41.688039,-72.793469,12.0
3812,4.0,2.0,0.13,6053.0,2912.0,240000.0,2001.0,41.688039,-72.793469,12.0
3816,3.0,1.0,0.13,6053.0,1172.0,199900.0,2018.0,41.688039,-72.793469,12.0
3818,3.0,1.0,0.18,6053.0,1008.0,170000.0,1988.0,41.688039,-72.793469,12.0
3819,3.0,1.0,0.14,6053.0,1022.0,215000.0,2014.0,41.688039,-72.793469,12.0
3820,3.0,3.0,0.35,6053.0,1130.0,279900.0,2007.0,41.688039,-72.793469,12.0
3821,3.0,2.0,0.27,6053.0,1008.0,195000.0,2007.0,41.688039,-72.793469,12.0
3822,2.0,4.0,0.11,6053.0,1644.0,329900.0,2008.0,41.688039,-72.793469,12.0
3824,4.0,2.0,0.24,6053.0,1152.0,219900.0,2015.0,41.688039,-72.793469,12.0
3825,3.0,2.0,0.12,6053.0,1485.0,85000.0,1993.0,41.688039,-72.793469,12.0
3826,2.0,2.0,0.11,6053.0,1024.0,169900.0,2019.0,41.688039,-72.793469,12.0
3828,3.0,2.0,0.17,6053.0,1148.0,219000.0,2010.0,41.688039,-72.793469,12.0
3829,3.0,2.0,0.29,6053.0,1682.0,275000.0,2001.0,41.688039,-72.793469,12.0
3832,4.0,3.0,0.14,6053.0,1108.0,239900.0,2012.0,41.688039,-72.793469,12.0
3835,3.0,1.0,0.16,6053.0,1096.0,199900.0,2002.0,41.688039,-72.793469,12.0
3838,3.0,2.0,0.21,6053.0,1374.0,210000.0,1994.0,41.688039,-72.793469,12.0
3839,4.0,2.0,0.28,6053.0,1701.0,299900.0,2016.0,41.688039,-72.793469,12.0
3842,3.0,2.0,0.17,6053.0,1014.0,225000.0,2010.0,41.688039,-72.793469,12.0
3843,4.0,3.0,0.27,6053.0,1875.0,239900.0,2011.0,41.688039,-72.793469,12.0
3844,4.0,2.0,0.16,6053.0,1248.0,249900.0,2011.0,41.688039,-72.793469,12.0
3845,6.0,2.0,0.28,6053.0,2318.0,325000.0,2021.0,41.688039,-72.793469,12.0
3847,4.0,1.0,0.21,6053.0,1474.0,239900.0,2004.0,41.688039,-72.793469,12.0
3849,2.0,1.0,0.18,6053.0,872.0,164900.0,2008.0,41.688039,-72.793469,12.0
3852,4.0,2.0,0.2,6053.0,1229.0,219900.0,1987.0,41.688039,-72.793469,12.0
3853,3.0,2.0,0.38,6053.0,1238.0,279900.0,2021.0,41.688039,-72.793469,12.0
3854,4.0,2.0,0.22,6053.0,1382.0,220000.0,2020.0,41.688039,-72.793469,12.0
3855,3.0,2.0,0.26,6053.0,1092.0,249900.0,2019.0,41.688039,-72.793469,12.0
3856,3.0,1.0,0.27,6053.0,1391.0,220000.0,2019.0,41.688039,-72.793469,12.0
3857,3.0,2.0,0.15,6053.0,1254.0,205000.0,2010.0,41.688039,-72.793469,12.0
3858,3.0,1.0,0.17,6053.0,884.0,209900.0,2006.0,41.688039,-72.793469,12.0
3859,2.0,1.0,0.11,6053.0,974.0,116900.0,2022.0,41.688039,-72.793469,12.0
3860,2.0,2.0,0.17,6053.0,891.0,215900.0,2002.0,41.688039,-72.793469,12.0
3861,3.0,2.0,0.15,6053.0,1142.0,259900.0,2021.0,41.688039,-72.793469,12.0
3863,4.0,2.0,0.14,6053.0,1539.0,254900.0,2021.0,41.688039,-72.793469,12.0
3869,3.0,1.0,0.14,6053.0,1058.0,184900.0,2018.0,41.688039,-72.793469,12.0
3873,3.0,1.0,0.13,6053.0,936.0,209900.0,2018.0,41.688039,-72.793469,12.0
3874,4.0,1.0,0.16,6053.0,1080.0,210000.0,2018.0,41.688039,-72.793469,12.0
3876,4.0,2.0,0.23,6053.0,1436.0,327000.0,2021.0,41.688039,-72.793469,12.0
3877,2.0,2.0,0.11,6053.0,840.0,92900.0,1994.0,41.688039,-72.793469,12.0
3879,2.0,1.0,0.11,6053.0,974.0,119000.0,2008.0,41.688039,-72.793469,12.0
3882,2.0,1.0,0.11,6053.0,974.0,99900.0,2009.0,41.688039,-72.793469,12.0
3884,2.0,1.0,0.11,6053.0,966.0,130000.0,2014.0,41.688039,-72.793469,12.0
3885,2.0,2.0,0.11,6053.0,1024.0,165000.0,2002.0,41.688039,-72.793469,12.0
3886,2.0,4.0,0.11,6053.0,1853.0,350000.0,2015.0,41.688039,-72.793469,12.0
3887,2.0,2.0,0.11,6053.0,1011.0,129000.0,2014.0,41.688039,-72.793469,12.0
3888,2.0,1.0,0.11,6053.0,777.0,99900.0,2005.0,41.688039,-72.793469,12.0
3889,3.0,3.0,0.3,6111.0,2328.0,425000.0,2002.0,41.686993,-72.730839,12.0
3890,3.0,2.0,2.23,6111.0,1152.0,100000.0,2015.0,41.686993,-72.730839,12.0
3891,3.0,2.0,0.73,6111.0,1152.0,275000.0,2007.0,41.686993,-72.730839,12.0
3892,3.0,2.0,0.44,6111.0,1152.0,275000.0,2012.0,41.686993,-72.730839,12.0
3893,3.0,2.0,8.04,6111.0,1152.0,1999900.0,2000.0,41.686993,-72.730839,12.0
3894,3.0,2.0,0.21,6111.0,1928.0,280000.0,1994.0,41.686993,-72.730839,12.0
3895,5.0,3.0,0.21,6111.0,3520.0,399900.0,1998.0,41.686993,-72.730839,12.0
3896,4.0,3.0,0.51,6111.0,3320.0,415000.0,2006.0,41.686993,-72.730839,12.0
3897,3.0,2.0,0.13,6111.0,1064.0,225000.0,1988.0,41.686993,-72.730839,12.0
3898,3.0,3.0,0.15,6111.0,1604.0,309900.0,2004.0,41.686993,-72.730839,12.0
3899,3.0,3.0,0.23,6111.0,1405.0,185000.0,2004.0,41.686993,-72.730839,12.0
3900,3.0,2.0,0.18,6111.0,1442.0,210000.0,2016.0,41.686993,-72.730839,12.0
3901,3.0,2.0,0.3,6111.0,1866.0,274900.0,1994.0,41.686993,-72.730839,12.0
3902,3.0,1.0,0.23,6111.0,1110.0,206000.0,2015.0,41.686993,-72.730839,12.0
3903,5.0,3.0,0.46,6111.0,3136.0,429999.0,2007.0,41.686993,-72.730839,12.0
3904,3.0,2.0,0.62,6111.0,1584.0,279900.0,1996.0,41.686993,-72.730839,12.0
3906,1.0,1.0,0.11,6111.0,783.0,129900.0,2013.0,41.686993,-72.730839,12.0
3908,3.0,2.0,0.27,6111.0,1470.0,289900.0,1998.0,41.686993,-72.730839,12.0
3909,3.0,2.0,0.26,6111.0,1248.0,220000.0,2002.0,41.686993,-72.730839,12.0
3910,3.0,3.0,0.23,6111.0,1672.0,320000.0,2019.0,41.686993,-72.730839,12.0
3911,3.0,2.0,0.22,6111.0,1360.0,335900.0,2019.0,41.686993,-72.730839,12.0
3912,3.0,2.0,0.23,6111.0,1484.0,298000.0,1987.0,41.686993,-72.730839,12.0
3913,3.0,1.0,0.25,6111.0,1208.0,245000.0,2019.0,41.686993,-72.730839,12.0
3914,3.0,2.0,0.25,6111.0,1352.0,339900.0,2017.0,41.686993,-72.730839,12.0
3915,3.0,2.0,0.11,6111.0,1430.0,260000.0,2013.0,41.686993,-72.730839,12.0
3916,3.0,1.0,0.26,6111.0,1092.0,249900.0,2013.0,41.686993,-72.730839,12.0
3917,3.0,2.0,0.18,6111.0,1134.0,235000.0,2020.0,41.686993,-72.730839,12.0
3918,4.0,3.0,0.46,6111.0,2059.0,394900.0,2010.0,41.686993,-72.730839,12.0
3919,3.0,2.0,0.3,6111.0,1856.0,379900.0,2010.0,41.686993,-72.730839,12.0
3920,3.0,2.0,0.55,6111.0,1267.0,289900.0,2006.0,41.686993,-72.730839,12.0
3921,4.0,2.0,0.26,6111.0,1645.0,299999.0,2014.0,41.686993,-72.730839,12.0
3922,3.0,2.0,0.2,6111.0,1175.0,239900.0,2013.0,41.686993,-72.730839,12.0
3923,4.0,3.0,0.84,6111.0,2300.0,479900.0,2020.0,41.686993,-72.730839,12.0
3924,3.0,2.0,0.3,6111.0,1548.0,289900.0,2006.0,41.686993,-72.730839,12.0
3925,3.0,2.0,0.19,6111.0,1056.0,325000.0,2018.0,41.686993,-72.730839,12.0
3926,3.0,2.0,0.13,6111.0,1320.0,274900.0,1994.0,41.686993,-72.730839,12.0
3927,4.0,3.0,0.26,6111.0,2603.0,400000.0,1996.0,41.686993,-72.730839,12.0
3928,3.0,2.0,0.14,6111.0,1016.0,275000.0,2021.0,41.686993,-72.730839,12.0
3929,3.0,1.0,0.26,6111.0,1290.0,269000.0,2013.0,41.686993,-72.730839,12.0
3930,3.0,3.0,0.11,6111.0,2176.0,379900.0,2020.0,41.686993,-72.730839,12.0
3931,3.0,2.0,0.3,6111.0,1153.0,274900.0,2021.0,41.686993,-72.730839,12.0
3932,3.0,2.0,0.27,6111.0,1638.0,369900.0,2006.0,41.686993,-72.730839,12.0
3938,2.0,2.0,0.23,6111.0,1148.0,250000.0,2003.0,41.686993,-72.730839,12.0
3939,3.0,1.0,0.4,6111.0,1196.0,280000.0,2020.0,41.686993,-72.730839,12.0
3940,3.0,2.0,0.1,6111.0,1430.0,259900.0,2007.0,41.686993,-72.730839,12.0
3942,3.0,3.0,0.11,6111.0,1488.0,280000.0,2004.0,41.686993,-72.730839,12.0
3943,4.0,3.0,0.24,6111.0,2058.0,359900.0,2022.0,41.686993,-72.730839,12.0
3945,3.0,3.0,0.16,6111.0,1590.0,289999.0,1996.0,41.686993,-72.730839,12.0
3946,3.0,2.0,0.23,6111.0,2065.0,379000.0,2004.0,41.686993,-72.730839,12.0
3947,3.0,2.0,0.21,6111.0,1419.0,310000.0,1999.0,41.686993,-72.730839,12.0
3948,4.0,2.0,0.27,6111.0,1418.0,284900.0,2012.0,41.686993,-72.730839,12.0
3950,3.0,1.0,0.27,6111.0,1142.0,249900.0,2018.0,41.686993,-72.730839,12.0
3952,4.0,3.0,0.44,6111.0,1342.0,330000.0,1998.0,41.686993,-72.730839,12.0
3953,3.0,2.0,0.5,6111.0,1152.0,129900.0,2019.0,41.686993,-72.730839,12.0
3954,3.0,2.0,0.22,6111.0,1267.0,275000.0,2012.0,41.686993,-72.730839,12.0
3956,2.0,2.0,0.11,6111.0,1170.0,166900.0,2006.0,41.686993,-72.730839,12.0
3957,2.0,2.0,0.11,6111.0,1224.0,199900.0,2003.0,41.686993,-72.730839,12.0
3958,2.0,2.0,0.11,6111.0,1372.0,179000.0,2012.0,41.686993,-72.730839,12.0
3959,2.0,2.0,0.11,6111.0,1364.0,219900.0,2020.0,41.686993,-72.730839,12.0
3960,2.0,2.0,0.11,6111.0,1162.0,179900.0,2004.0,41.686993,-72.730839,12.0
3961,2.0,4.0,0.11,6111.0,1404.0,255000.0,2002.0,41.686993,-72.730839,12.0
3962,3.0,3.0,0.11,6111.0,2294.0,379900.0,2008.0,41.686993,-72.730839,12.0
3963,2.0,2.0,0.11,6111.0,1236.0,249999.0,2002.0,41.686993,-72.730839,12.0
3964,3.0,2.0,0.18,6111.0,1152.0,65000.0,2019.0,41.686993,-72.730839,12.0
3965,1.0,1.0,0.11,6111.0,760.0,132900.0,2015.0,41.686993,-72.730839,12.0
3966,1.0,1.0,0.11,6111.0,810.0,129900.0,2021.0,41.686993,-72.730839,12.0
3967,3.0,2.0,0.13,6111.0,1392.0,290000.0,1999.0,41.686993,-72.730839,12.0
3968,2.0,4.0,0.11,6111.0,1554.0,265000.0,1989.0,41.686993,-72.730839,12.0
3969,2.0,4.0,0.11,6111.0,1484.0,349900.0,2015.0,41.686993,-72.730839,12.0
3974,3.0,2.0,0.8,6457.0,1152.0,134800.0,2006.0,41.548611,-72.656784,0.0
3982,4.0,2.0,0.14,6457.0,2995.0,280000.0,2008.0,41.548611,-72.656784,0.0
3983,3.0,3.0,0.8,6457.0,2348.0,399900.0,1988.0,41.548611,-72.656784,0.0
3987,2.0,2.0,0.11,6457.0,1025.0,160000.0,2020.0,41.548611,-72.656784,0.0
3989,2.0,1.0,0.11,6457.0,880.0,97500.0,2017.0,41.548611,-72.656784,0.0
3994,2.0,2.0,0.11,6457.0,1028.0,159999.0,1992.0,41.548611,-72.656784,0.0
3995,3.0,1.0,0.41,6457.0,1014.0,280000.0,2021.0,41.548611,-72.656784,0.0
3996,3.0,1.0,0.16,6457.0,1268.0,189000.0,1989.0,41.548611,-72.656784,0.0
3998,2.0,2.0,0.11,6457.0,1190.0,99900.0,2019.0,41.548611,-72.656784,0.0
3999,2.0,2.0,0.11,6457.0,1129.0,196000.0,2013.0,41.548611,-72.656784,0.0
4000,2.0,1.0,0.99,6457.0,1661.0,209900.0,2008.0,41.548611,-72.656784,0.0
4002,4.0,2.0,0.11,6457.0,1393.0,139900.0,2005.0,41.548611,-72.656784,0.0
4003,3.0,1.0,0.13,6457.0,1360.0,215000.0,2000.0,41.548611,-72.656784,0.0
4004,3.0,2.0,0.06,6457.0,1580.0,208000.0,2014.0,41.548611,-72.656784,0.0
4007,2.0,1.0,0.11,6457.0,709.0,95000.0,2017.0,41.548611,-72.656784,0.0
4008,3.0,1.0,0.09,6457.0,1040.0,164000.0,2020.0,41.548611,-72.656784,0.0
4010,3.0,2.0,0.25,6457.0,988.0,249000.0,2012.0,41.548611,-72.656784,0.0
4011,3.0,1.0,0.48,6457.0,1047.0,259999.0,1999.0,41.548611,-72.656784,0.0
4012,3.0,3.0,1.39,6457.0,1508.0,475000.0,2014.0,41.548611,-72.656784,0.0
4014,2.0,2.0,0.29,6457.0,1008.0,239900.0,2021.0,41.548611,-72.656784,0.0
4016,2.0,1.0,0.2,6457.0,1050.0,207500.0,2017.0,41.548611,-72.656784,0.0
4017,3.0,3.0,0.36,6457.0,1138.0,334900.0,1987.0,41.548611,-72.656784,0.0
4018,3.0,1.0,0.06,6457.0,1209.0,100000.0,2010.0,41.548611,-72.656784,0.0
4020,4.0,3.0,0.5,6457.0,2832.0,515000.0,2018.0,41.548611,-72.656784,0.0
4021,4.0,2.0,0.13,6457.0,1054.0,249000.0,2002.0,41.548611,-72.656784,0.0
4023,3.0,3.0,0.33,6457.0,1740.0,349900.0,2021.0,41.548611,-72.656784,0.0
4025,3.0,4.0,0.16,6457.0,2895.0,415000.0,2009.0,41.548611,-72.656784,0.0
4026,3.0,3.0,0.35,6457.0,1518.0,349900.0,2021.0,41.548611,-72.656784,0.0
4027,4.0,2.0,0.34,6457.0,1932.0,334900.0,2017.0,41.548611,-72.656784,0.0
4028,5.0,3.0,0.24,6457.0,1958.0,285000.0,2021.0,41.548611,-72.656784,0.0
4029,3.0,2.0,0.8,6457.0,1236.0,339900.0,2018.0,41.548611,-72.656784,0.0
4030,3.0,2.0,0.25,6457.0,1267.0,210000.0,2015.0,41.548611,-72.656784,0.0
4031,3.0,3.0,0.5,6457.0,1555.0,299900.0,2013.0,41.548611,-72.656784,0.0
4032,3.0,2.0,0.37,6457.0,1536.0,235000.0,2016.0,41.548611,-72.656784,0.0
4033,3.0,4.0,0.75,6457.0,2305.0,469000.0,2001.0,41.548611,-72.656784,0.0
4034,3.0,2.0,0.39,6457.0,1469.0,259900.0,2003.0,41.548611,-72.656784,0.0
4035,4.0,2.0,0.08,6457.0,1328.0,220000.0,2000.0,41.548611,-72.656784,0.0
4036,3.0,2.0,0.16,6457.0,1672.0,319999.0,2001.0,41.548611,-72.656784,0.0
4037,2.0,2.0,0.17,6457.0,1028.0,120000.0,1995.0,41.548611,-72.656784,0.0
4038,1.0,1.0,0.11,6457.0,670.0,129900.0,2019.0,41.548611,-72.656784,0.0
4040,4.0,1.0,0.11,6457.0,1328.0,174900.0,2021.0,41.548611,-72.656784,0.0
4041,5.0,2.0,0.08,6457.0,1760.0,184900.0,2021.0,41.548611,-72.656784,0.0
4042,3.0,2.0,0.13,6457.0,1084.0,275000.0,1992.0,41.548611,-72.656784,0.0
4043,4.0,4.0,1.6,6457.0,2128.0,325000.0,1988.0,41.548611,-72.656784,0.0
4045,1.0,1.0,0.11,6457.0,760.0,125000.0,2011.0,41.548611,-72.656784,0.0
4046,2.0,2.0,1.0,6457.0,1920.0,349900.0,2017.0,41.548611,-72.656784,0.0
4049,2.0,1.0,0.08,6457.0,857.0,161000.0,2021.0,41.548611,-72.656784,0.0
4052,4.0,2.0,0.11,6457.0,1944.0,178900.0,2005.0,41.548611,-72.656784,0.0
4054,3.0,3.0,0.47,6457.0,1488.0,319999.0,1999.0,41.548611,-72.656784,0.0
4055,3.0,2.0,0.43,6457.0,1311.0,169000.0,2005.0,41.548611,-72.656784,0.0
4056,3.0,2.0,1.9,6457.0,930.0,218500.0,2018.0,41.548611,-72.656784,0.0
4057,6.0,2.0,0.15,6457.0,2024.0,329900.0,2020.0,41.548611,-72.656784,0.0
4059,3.0,1.0,0.15,6457.0,1080.0,179900.0,2018.0,41.548611,-72.656784,0.0
4061,3.0,1.0,0.18,6457.0,1435.0,259900.0,2019.0,41.548611,-72.656784,0.0
4063,4.0,3.0,0.44,6457.0,2462.0,389900.0,2021.0,41.548611,-72.656784,0.0
4064,3.0,3.0,0.45,6457.0,2256.0,390000.0,2016.0,41.548611,-72.656784,0.0
4066,4.0,2.0,0.11,6457.0,1473.0,229900.0,2000.0,41.548611,-72.656784,0.0
4067,3.0,2.0,0.35,6457.0,1694.0,299000.0,2020.0,41.548611,-72.656784,0.0
4069,4.0,2.0,0.22,6457.0,1683.0,295000.0,2015.0,41.548611,-72.656784,0.0
4070,3.0,3.0,0.14,6457.0,1650.0,354999.0,2006.0,41.548611,-72.656784,0.0
4073,3.0,2.0,0.13,6457.0,1270.0,249000.0,2016.0,41.548611,-72.656784,0.0
4075,4.0,3.0,0.7,6457.0,2519.0,515000.0,2015.0,41.548611,-72.656784,0.0
4076,3.0,4.0,0.6,6457.0,4133.0,799000.0,1998.0,41.548611,-72.656784,0.0
4080,2.0,2.0,0.11,6457.0,1015.0,165000.0,2012.0,41.548611,-72.656784,0.0
4081,2.0,1.0,0.11,6457.0,879.0,94900.0,2018.0,41.548611,-72.656784,0.0
4082,1.0,1.0,0.11,6457.0,564.0,69900.0,2007.0,41.548611,-72.656784,0.0
4084,2.0,2.0,0.11,6457.0,1088.0,154900.0,2006.0,41.548611,-72.656784,0.0
4085,2.0,3.0,0.11,6457.0,1449.0,249900.0,2008.0,41.548611,-72.656784,0.0
4102,3.0,3.0,0.11,6457.0,1822.0,240000.0,1988.0,41.548611,-72.656784,0.0
4103,2.0,2.0,0.11,6457.0,1268.0,190000.0,1999.0,41.548611,-72.656784,0.0
4104,2.0,2.0,0.11,6457.0,950.0,139900.0,2008.0,41.548611,-72.656784,0.0
4106,1.0,1.0,0.11,6457.0,731.0,85000.0,2007.0,41.548611,-72.656784,0.0
4107,2.0,2.0,0.11,6457.0,840.0,159000.0,2018.0,41.548611,-72.656784,0.0
4108,2.0,2.0,0.11,6457.0,866.0,145000.0,2005.0,41.548611,-72.656784,0.0
4109,2.0,2.0,0.11,6457.0,1015.0,161000.0,2003.0,41.548611,-72.656784,0.0
4110,2.0,2.0,0.11,6457.0,866.0,139900.0,1997.0,41.548611,-72.656784,0.0
4112,2.0,2.0,0.11,6457.0,1088.0,174900.0,2018.0,41.548611,-72.656784,0.0
4113,3.0,2.0,0.11,6457.0,1120.0,160900.0,2007.0,41.548611,-72.656784,0.0
4119,1.0,1.0,0.11,6457.0,644.0,78900.0,2005.0,41.548611,-72.656784,0.0
4121,3.0,2.0,0.11,6457.0,1186.0,174900.0,2003.0,41.548611,-72.656784,0.0
4122,3.0,2.0,0.11,6457.0,1120.0,189900.0,2018.0,41.548611,-72.656784,0.0
4123,2.0,2.0,0.11,6457.0,1170.0,209900.0,2007.0,41.548611,-72.656784,0.0
4124,3.0,2.0,0.11,6457.0,1120.0,189900.0,1994.0,41.548611,-72.656784,0.0
4125,2.0,2.0,0.11,6457.0,866.0,150000.0,1987.0,41.548611,-72.656784,0.0
4128,2.0,1.0,0.11,6457.0,924.0,159900.0,2017.0,41.548611,-72.656784,0.0
4131,4.0,2.0,0.43,6457.0,1537.0,379900.0,2022.0,41.548611,-72.656784,0.0
4136,3.0,2.0,0.8,6039.0,1865.0,499000.0,1999.0,41.952698,-73.458626,7.0
4137,4.0,5.0,6.44,6039.0,3564.0,2450000.0,2008.0,41.952698,-73.458626,7.0
4142,3.0,4.0,28.0,6039.0,3732.0,4995000.0,2011.0,41.952698,-73.458626,7.0
4147,3.0,3.0,2.07,6039.0,1460.0,825000.0,2020.0,41.952698,-73.458626,7.0
4150,2.0,3.0,0.6,6069.0,1666.0,1225000.0,2005.0,41.860763,-73.449215,7.0
4152,5.0,6.0,8.48,6069.0,6000.0,2295000.0,2007.0,41.860763,-73.449215,7.0
4155,3.0,2.0,1.1,6069.0,2186.0,485000.0,2000.0,41.860763,-73.449215,7.0
4156,3.0,2.0,2.41,6069.0,1152.0,150000.0,2010.0,41.860763,-73.449215,7.0
4158,4.0,4.0,10.5,6069.0,3019.0,589777.0,1995.0,41.860763,-73.449215,7.0
4160,4.0,4.0,31.08,6069.0,3387.0,2850000.0,1995.0,41.860763,-73.449215,7.0
4161,4.0,4.0,35.0,6069.0,3516.0,2675000.0,2009.0,41.860763,-73.449215,7.0
4162,4.0,4.0,0.21,6069.0,1680.0,425000.0,2020.0,41.860763,-73.449215,7.0
4168,3.0,2.0,2.0,6069.0,2221.0,485000.0,2000.0,41.860763,-73.449215,7.0
4169,3.0,2.0,11.2,6069.0,1152.0,275000.0,2017.0,41.860763,-73.449215,7.0
4170,4.0,2.0,4.14,6069.0,1785.0,449500.0,2017.0,41.860763,-73.449215,7.0
4171,2.0,1.0,0.11,6069.0,1200.0,320000.0,2012.0,41.860763,-73.449215,7.0
4173,5.0,3.0,1.3,6069.0,3428.0,850000.0,2021.0,41.860763,-73.449215,7.0
4178,2.0,3.0,0.11,6069.0,2154.0,749000.0,2017.0,41.860763,-73.449215,7.0
4186,3.0,2.0,5.22,6069.0,1040.0,589000.0,1996.0,41.860763,-73.449215,7.0
4187,5.0,2.0,0.95,6795.0,2839.0,349900.0,2001.0,41.623892,-73.126195,9.0
4188,3.0,2.0,0.46,6795.0,1338.0,305000.0,2018.0,41.623892,-73.126195,9.0
4192,4.0,3.0,1.6,6795.0,3763.0,579900.0,2018.0,41.623892,-73.126195,9.0
4193,3.0,2.0,1.29,6795.0,1306.0,199900.0,2006.0,41.623892,-73.126195,9.0
4196,4.0,2.0,0.5,6795.0,1821.0,380000.0,2007.0,41.623892,-73.126195,9.0
4197,3.0,3.0,0.11,6795.0,1533.0,249900.0,2005.0,41.623892,-73.126195,9.0
4199,3.0,1.0,0.41,6795.0,1743.0,205000.0,2017.0,41.623892,-73.126195,9.0
4200,2.0,1.0,0.28,6795.0,1256.0,299900.0,2021.0,41.623892,-73.126195,9.0
4201,3.0,2.0,0.28,6795.0,2336.0,374800.0,2021.0,41.623892,-73.126195,9.0
4202,4.0,2.0,2.75,6795.0,2189.0,399900.0,1995.0,41.623892,-73.126195,9.0
4205,3.0,2.0,0.32,6795.0,1152.0,359900.0,2021.0,41.623892,-73.126195,9.0
4206,4.0,2.0,0.2,6795.0,1492.0,127200.0,2006.0,41.623892,-73.126195,9.0
4209,3.0,3.0,1.23,6795.0,1826.0,369000.0,2002.0,41.623892,-73.126195,9.0
4210,2.0,3.0,0.11,6795.0,1232.0,239900.0,1997.0,41.623892,-73.126195,9.0
4212,3.0,2.0,0.69,6795.0,1536.0,349900.0,2016.0,41.623892,-73.126195,9.0
4214,3.0,1.0,0.17,6795.0,1300.0,199900.0,2018.0,41.623892,-73.126195,9.0
4215,4.0,4.0,1.92,6795.0,2455.0,563900.0,2019.0,41.623892,-73.126195,9.0
4216,1.0,1.0,0.11,6795.0,728.0,139900.0,2006.0,41.623892,-73.126195,9.0
4217,2.0,2.0,0.11,6795.0,1144.0,239900.0,2017.0,41.623892,-73.126195,9.0
4219,4.0,3.0,0.62,6795.0,2266.0,479900.0,2005.0,41.623892,-73.126195,9.0
4220,3.0,1.0,0.39,6795.0,1391.0,288000.0,1987.0,41.623892,-73.126195,9.0
4221,3.0,2.0,0.58,6795.0,1155.0,283900.0,2015.0,41.623892,-73.126195,9.0
4223,1.0,1.0,0.37,6795.0,660.0,134000.0,2016.0,41.623892,-73.126195,9.0
4224,2.0,2.0,0.11,6795.0,1200.0,159000.0,2010.0,41.623892,-73.126195,9.0
4226,3.0,3.0,0.39,6795.0,1778.0,359900.0,2016.0,41.623892,-73.126195,9.0
4227,3.0,2.0,0.76,6795.0,1192.0,339900.0,2018.0,41.623892,-73.126195,9.0
4228,3.0,2.0,0.26,6795.0,1040.0,269900.0,2016.0,41.623892,-73.126195,9.0
4229,3.0,2.0,0.56,6795.0,1596.0,325000.0,2018.0,41.623892,-73.126195,9.0
4232,3.0,2.0,0.79,6795.0,1288.0,399000.0,2004.0,41.623892,-73.126195,9.0
4234,3.0,3.0,0.93,6795.0,1400.0,424000.0,2005.0,41.623892,-73.126195,9.0
4236,3.0,1.0,0.29,6795.0,912.0,230000.0,1994.0,41.623892,-73.126195,9.0
4237,3.0,2.0,0.68,6795.0,2140.0,425000.0,2007.0,41.623892,-73.126195,9.0
4238,3.0,1.0,0.31,6795.0,936.0,249900.0,2017.0,41.623892,-73.126195,9.0
4239,2.0,3.0,0.11,6795.0,1144.0,229900.0,2005.0,41.623892,-73.126195,9.0
4240,3.0,1.0,0.26,6795.0,988.0,229900.0,2017.0,41.623892,-73.126195,9.0
4241,2.0,3.0,0.11,6795.0,1192.0,235000.0,2017.0,41.623892,-73.126195,9.0
4252,1.0,1.0,0.5,6751.0,674.0,342900.0,2018.0,41.635759,-73.211422,1.0
4256,1.0,1.0,0.27,6751.0,888.0,289900.0,2020.0,41.635759,-73.211422,1.0
4257,3.0,2.0,2.7,6751.0,2134.0,475000.0,2021.0,41.635759,-73.211422,1.0
4260,3.0,4.0,1.8,6751.0,2780.0,243800.0,1995.0,41.635759,-73.211422,1.0
4261,3.0,4.0,2.14,6751.0,3631.0,1275000.0,2021.0,41.635759,-73.211422,1.0
4262,3.0,2.0,2.41,6751.0,1270.0,350000.0,2005.0,41.635759,-73.211422,1.0
4263,2.0,2.0,1.55,6751.0,1112.0,665000.0,2012.0,41.635759,-73.211422,1.0
4265,3.0,2.0,2.03,6751.0,1349.0,390900.0,2005.0,41.635759,-73.211422,1.0
4266,4.0,4.0,14.11,6751.0,4798.0,1450000.0,2003.0,41.635759,-73.211422,1.0
