,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price,prev_sold_year,latitude,longitude,county
384,2.0,3.0,2.24,7003.0,1720.0,2016-08-15,365000.0,2016.0,40.809128,-74.187155,3.0
385,3.0,1.0,0.17,7003.0,1500.0,2004-05-28,299000.0,2004.0,40.809128,-74.187155,3.0
386,3.0,2.0,0.11,7003.0,1500.0,2008-04-30,350000.0,2008.0,40.809128,-74.187155,3.0
388,4.0,3.0,0.08,7003.0,1500.0,1991-10-16,428888.0,1991.0,40.809128,-74.187155,3.0
389,2.0,2.0,0.09,7003.0,1156.0,2005-10-06,499000.0,2005.0,40.809128,-74.187155,3.0
391,3.0,2.0,0.08,7003.0,1280.0,2020-10-26,425000.0,2020.0,40.809128,-74.187155,3.0
393,4.0,3.0,0.11,7003.0,1500.0,2002-11-19,450000.0,2002.0,40.809128,-74.187155,3.0
394,3.0,2.0,0.08,7003.0,1500.0,2022-02-01,385900.0,2022.0,40.809128,-74.187155,3.0
396,6.0,4.0,0.11,7003.0,2750.0,2022-02-18,585000.0,2022.0,40.809128,-74.187155,3.0
398,3.0,2.0,0.08,7003.0,1500.0,2022-01-26,359000.0,2022.0,40.809128,-74.187155,3.0
399,5.0,3.0,0.12,7003.0,1500.0,2016-08-09,449988.0,2016.0,40.809128,-74.187155,3.0
400,2.0,1.0,0.06,7003.0,1500.0,1996-05-15,269900.0,1996.0,40.809128,-74.187155,3.0
401,5.0,4.0,0.13,7003.0,2100.0,2010-03-02,475000.0,2010.0,40.809128,-74.187155,3.0
402,2.0,2.0,0.15,7003.0,1500.0,2018-10-23,359000.0,2018.0,40.809128,-74.187155,3.0
403,2.0,1.0,1.56,7003.0,1500.0,2014-04-14,271000.0,2014.0,40.809128,-74.187155,3.0
404,4.0,3.0,0.13,7003.0,1500.0,2006-01-27,539999.0,2006.0,40.809128,-74.187155,3.0
406,1.0,1.0,0.01,7003.0,563.0,2016-06-22,176900.0,2016.0,40.809128,-74.187155,3.0
407,2.0,2.0,0.19,7003.0,1500.0,2004-06-09,419900.0,2004.0,40.809128,-74.187155,3.0
409,4.0,2.0,0.2,7003.0,1865.0,1994-01-14,449000.0,1994.0,40.809128,-74.187155,3.0
412,6.0,5.0,0.27,7003.0,1500.0,2014-09-17,850000.0,2014.0,40.809128,-74.187155,3.0
413,2.0,3.0,0.11,7003.0,1709.0,2015-08-14,399000.0,2015.0,40.809128,-74.187155,3.0
415,3.0,2.0,0.08,7003.0,1500.0,1999-06-03,545000.0,1999.0,40.809128,-74.187155,3.0
416,5.0,3.0,0.09,7003.0,1500.0,1993-10-29,650000.0,1993.0,40.809128,-74.187155,3.0
417,3.0,3.0,0.19,7003.0,1500.0,2021-08-10,369900.0,2021.0,40.809128,-74.187155,3.0
419,3.0,4.0,0.06,7003.0,1500.0,1997-05-14,650000.0,1997.0,40.809128,-74.187155,3.0
421,3.0,2.0,0.14,7003.0,1500.0,2016-08-05,459000.0,2016.0,40.809128,-74.187155,3.0
422,3.0,3.0,0.11,7003.0,1500.0,2016-07-26,395000.0,2016.0,40.809128,-74.187155,3.0
423,6.0,5.0,0.17,7003.0,1500.0,2003-08-25,699000.0,2003.0,40.809128,-74.187155,3.0
424,3.0,2.0,0.09,7003.0,1500.0,2014-07-25,559000.0,2014.0,40.809128,-74.187155,3.0
425,3.0,2.0,0.07,7003.0,1500.0,2020-04-22,450000.0,2020.0,40.809128,-74.187155,3.0
426,4.0,3.0,0.11,7003.0,1500.0,2013-02-20,475000.0,2013.0,40.809128,-74.187155,3.0
428,3.0,2.0,0.08,7003.0,1440.0,2018-06-14,424000.0,2018.0,40.809128,-74.187155,3.0
429,5.0,2.0,0.09,7003.0,1500.0,2016-10-24,599000.0,2016.0,40.809128,-74.187155,3.0
430,3.0,2.0,0.17,7003.0,1622.0,1991-05-07,635000.0,1991.0,40.809128,-74.187155,3.0
431,2.0,2.0,0.09,7003.0,1500.0,1988-08-11,419000.0,1988.0,40.809128,-74.187155,3.0
432,3.0,3.0,0.14,7003.0,1500.0,2017-06-12,645000.0,2017.0,40.809128,-74.187155,3.0
433,4.0,4.0,0.16,7003.0,1939.0,2020-02-24,650000.0,2020.0,40.809128,-74.187155,3.0
434,4.0,2.0,0.12,7003.0,2800.0,2021-03-24,675000.0,2021.0,40.809128,-74.187155,3.0
435,3.0,2.0,0.14,7003.0,1500.0,2006-08-02,479000.0,2006.0,40.809128,-74.187155,3.0
436,6.0,4.0,0.1,7003.0,1500.0,1991-02-11,585000.0,1991.0,40.809128,-74.187155,3.0
437,5.0,3.0,0.08,7003.0,1998.0,2005-04-19,499900.0,2005.0,40.809128,-74.187155,3.0
438,4.0,2.0,0.11,7003.0,1720.0,2004-03-22,499900.0,2004.0,40.809128,-74.187155,3.0
439,3.0,3.0,0.17,7003.0,1500.0,1996-02-27,419000.0,1996.0,40.809128,-74.187155,3.0
440,3.0,2.0,0.17,7003.0,1500.0,1996-02-27,419000.0,1996.0,40.809128,-74.187155,3.0
441,3.0,2.0,0.11,7003.0,1500.0,2018-04-11,439000.0,2018.0,40.809128,-74.187155,3.0
442,2.0,1.0,0.09,7003.0,1500.0,2017-10-30,329900.0,2017.0,40.809128,-74.187155,3.0
443,4.0,4.0,0.13,7003.0,1500.0,2019-10-07,639999.0,2019.0,40.809128,-74.187155,3.0
444,4.0,4.0,0.13,7003.0,2125.0,2019-10-07,639999.0,2019.0,40.809128,-74.187155,3.0
445,4.0,2.0,0.11,7003.0,1500.0,2016-09-28,569000.0,2016.0,40.809128,-74.187155,3.0
446,4.0,2.0,0.1,7003.0,1500.0,2004-07-23,485000.0,2004.0,40.809128,-74.187155,3.0
448,4.0,5.0,0.12,7003.0,1500.0,2021-05-07,749000.0,2021.0,40.809128,-74.187155,3.0
452,3.0,2.0,0.14,7004.0,1500.0,2018-02-09,420000.0,2018.0,40.882508,-74.304593,19.0
453,3.0,3.0,0.55,7004.0,2728.0,2018-07-25,764900.0,2018.0,40.882508,-74.304593,19.0
454,4.0,3.0,0.36,7004.0,1500.0,1986-03-31,549900.0,1986.0,40.882508,-74.304593,19.0
458,2.0,3.0,0.34,7004.0,1500.0,2017-08-29,570000.0,2017.0,40.882508,-74.304593,19.0
459,3.0,2.0,0.17,7004.0,1500.0,2021-06-30,475000.0,2021.0,40.882508,-74.304593,19.0
461,3.0,2.0,0.24,7004.0,1500.0,2005-08-29,459000.0,2005.0,40.882508,-74.304593,19.0
465,4.0,3.0,0.75,7004.0,1500.0,2016-02-23,699900.0,2016.0,40.882508,-74.304593,19.0
470,5.0,4.0,1.38,7005.0,6000.0,2016-09-01,899000.0,2016.0,40.932771,-74.417304,19.0
471,3.0,1.0,0.14,7005.0,1500.0,2018-11-29,355000.0,2018.0,40.932771,-74.417304,19.0
479,4.0,4.0,2.54,7005.0,1500.0,2017-10-30,875000.0,2017.0,40.932771,-74.417304,19.0
480,4.0,3.0,0.95,7005.0,1500.0,2005-08-23,650000.0,2005.0,40.932771,-74.417304,19.0
482,3.0,1.0,0.61,7005.0,1500.0,2020-07-15,399900.0,2020.0,40.932771,-74.417304,19.0
483,3.0,3.0,0.08,7005.0,1377.0,2004-10-22,449999.0,2004.0,40.932771,-74.417304,19.0
484,6.0,4.0,1.67,7005.0,1500.0,2013-08-29,799900.0,2013.0,40.932771,-74.417304,19.0
485,4.0,3.0,2.32,7005.0,2630.0,1994-09-29,699000.0,1994.0,40.932771,-74.417304,19.0
486,5.0,3.0,0.17,7005.0,2386.0,1998-07-07,465000.0,1998.0,40.932771,-74.417304,19.0
487,3.0,2.0,0.43,7005.0,1500.0,2020-01-14,474900.0,2020.0,40.932771,-74.417304,19.0
490,4.0,3.0,0.34,7005.0,1500.0,2015-02-11,669500.0,2015.0,40.932771,-74.417304,19.0
491,3.0,2.0,0.15,7005.0,1500.0,2012-06-28,449000.0,2012.0,40.932771,-74.417304,19.0
493,4.0,3.0,0.95,7005.0,1500.0,1999-07-22,949900.0,1999.0,40.932771,-74.417304,19.0
494,3.0,3.0,0.63,7005.0,1500.0,2013-10-28,675000.0,2013.0,40.932771,-74.417304,19.0
495,5.0,5.0,1.6,7005.0,4241.0,2007-10-26,1189800.0,2007.0,40.932771,-74.417304,19.0
496,3.0,2.0,0.4,7005.0,1500.0,1999-12-22,470000.0,1999.0,40.932771,-74.417304,19.0
497,3.0,1.0,0.69,7005.0,1500.0,1996-04-02,525000.0,1996.0,40.932771,-74.417304,19.0
498,4.0,3.0,0.29,7005.0,1500.0,2015-10-26,599000.0,2015.0,40.932771,-74.417304,19.0
499,4.0,5.0,1.96,7005.0,3935.0,2006-06-12,999999.0,2006.0,40.932771,-74.417304,19.0
500,4.0,3.0,0.28,7005.0,2650.0,2020-04-28,678000.0,2020.0,40.932771,-74.417304,19.0
501,4.0,3.0,2.06,7005.0,1500.0,1998-04-01,789900.0,1998.0,40.932771,-74.417304,19.0
502,3.0,4.0,1.63,7005.0,3799.0,1986-04-26,1049000.0,1986.0,40.932771,-74.417304,19.0
503,3.0,2.0,1.29,7005.0,1500.0,2021-07-12,349900.0,2021.0,40.932771,-74.417304,19.0
504,3.0,2.0,21.0,7005.0,1500.0,2010-06-21,450000.0,2010.0,40.932771,-74.417304,19.0
505,3.0,2.0,0.11,7005.0,1500.0,2018-09-27,350000.0,2018.0,40.932771,-74.417304,19.0
508,4.0,3.0,0.21,7005.0,2086.0,2020-11-09,595000.0,2020.0,40.932771,-74.417304,19.0
513,5.0,4.0,3.76,7005.0,4759.0,1994-05-12,699999.0,1994.0,40.932771,-74.417304,19.0
515,3.0,1.0,0.69,7005.0,1500.0,1996-04-02,499000.0,1996.0,40.932771,-74.417304,19.0
516,3.0,3.0,0.78,7005.0,1500.0,2021-04-22,699900.0,2021.0,40.932771,-74.417304,19.0
519,4.0,1.0,0.23,7006.0,1500.0,2015-12-18,415000.0,2015.0,40.851187,-74.282865,19.0
520,2.0,1.0,0.13,7006.0,1500.0,2007-10-03,415000.0,2007.0,40.851187,-74.282865,19.0
523,4.0,3.0,0.45,7006.0,2508.0,2021-04-07,829000.0,2021.0,40.851187,-74.282865,19.0
524,2.0,1.0,2.33,7006.0,1500.0,2009-12-29,290000.0,2009.0,40.851187,-74.282865,19.0
528,1.0,1.0,0.17,7006.0,1500.0,1986-01-21,425900.0,1986.0,40.851187,-74.282865,19.0
529,3.0,3.0,0.32,7006.0,1500.0,1994-07-12,535000.0,1994.0,40.851187,-74.282865,19.0
533,3.0,3.0,0.13,7006.0,1500.0,2019-09-12,599000.0,2019.0,40.851187,-74.282865,19.0
534,4.0,2.0,0.17,7006.0,1500.0,2012-09-17,569900.0,2012.0,40.851187,-74.282865,19.0
535,1.0,1.0,0.11,7006.0,1500.0,2016-09-23,219000.0,2016.0,40.851187,-74.282865,19.0
536,4.0,2.0,0.24,7006.0,1500.0,1996-05-20,508000.0,1996.0,40.851187,-74.282865,19.0
537,3.0,2.0,0.22,7006.0,1500.0,2016-10-27,595000.0,2016.0,40.851187,-74.282865,19.0
538,5.0,4.0,0.5,7006.0,1500.0,2015-06-08,1274900.0,2015.0,40.851187,-74.282865,19.0
539,3.0,2.0,0.17,7006.0,1500.0,1994-07-01,539000.0,1994.0,40.851187,-74.282865,19.0
540,4.0,4.0,0.17,7006.0,2357.0,1999-03-19,790000.0,1999.0,40.851187,-74.282865,19.0
541,4.0,2.0,0.07,7006.0,1500.0,2021-06-21,499000.0,2021.0,40.851187,-74.282865,19.0
542,1.0,1.0,0.11,7006.0,1500.0,2021-03-11,200000.0,2021.0,40.851187,-74.282865,19.0
543,4.0,3.0,0.31,7006.0,1500.0,2020-06-30,899900.0,2020.0,40.851187,-74.282865,19.0
544,4.0,4.0,0.3,7006.0,1500.0,2005-04-05,849000.0,2005.0,40.851187,-74.282865,19.0
545,5.0,4.0,0.41,7006.0,1500.0,2001-07-06,849900.0,2001.0,40.851187,-74.282865,19.0
547,4.0,3.0,0.27,7006.0,1500.0,2004-08-02,758000.0,2004.0,40.851187,-74.282865,19.0
550,5.0,3.0,0.11,7006.0,1500.0,2018-08-17,589000.0,2018.0,40.851187,-74.282865,19.0
554,2.0,4.0,0.11,7006.0,1500.0,2017-07-21,645000.0,2017.0,40.851187,-74.282865,19.0
557,5.0,5.0,0.66,7006.0,1500.0,2001-01-18,1899999.0,2001.0,40.851187,-74.282865,19.0
563,2.0,2.0,0.11,7006.0,1970.0,2018-11-14,750000.0,2018.0,40.851187,-74.282865,19.0
564,4.0,3.0,1.23,7006.0,1500.0,1993-03-05,799000.0,1993.0,40.851187,-74.282865,19.0
565,5.0,4.0,0.61,7006.0,1500.0,2020-12-04,1599000.0,2020.0,40.851187,-74.282865,19.0
567,4.0,3.0,0.29,7006.0,1500.0,2000-03-23,565000.0,2000.0,40.851187,-74.282865,19.0
569,1.0,1.0,2.33,7006.0,1500.0,2015-07-14,250000.0,2015.0,40.851187,-74.282865,19.0
570,4.0,2.0,0.25,7006.0,1500.0,1996-08-19,499000.0,1996.0,40.851187,-74.282865,19.0
571,7.0,5.0,0.64,7006.0,4371.0,2006-07-31,1425000.0,2006.0,40.851187,-74.282865,19.0
572,5.0,5.0,0.62,7006.0,1500.0,2017-04-10,2100000.0,2017.0,40.851187,-74.282865,19.0
574,2.0,1.0,2.33,7006.0,1500.0,2021-04-19,290000.0,2021.0,40.851187,-74.282865,19.0
575,2.0,4.0,0.11,7006.0,1500.0,2000-10-16,499000.0,2000.0,40.851187,-74.282865,19.0
576,5.0,4.0,0.47,7006.0,1500.0,2014-07-23,1450000.0,2014.0,40.851187,-74.282865,19.0
577,4.0,2.0,0.07,7006.0,1500.0,2021-06-21,475000.0,2021.0,40.851187,-74.282865,19.0
578,3.0,2.0,0.17,7006.0,1500.0,2013-06-18,499000.0,2013.0,40.851187,-74.282865,19.0
579,2.0,1.0,0.11,7006.0,1500.0,2021-04-19,290000.0,2021.0,40.851187,-74.282865,19.0
580,4.0,3.0,0.45,7006.0,1500.0,2021-04-07,829000.0,2021.0,40.851187,-74.282865,19.0
581,3.0,2.0,0.4,7006.0,1500.0,2018-09-04,429999.0,2018.0,40.851187,-74.282865,19.0
583,4.0,3.0,0.32,7006.0,1500.0,2016-02-04,729000.0,2016.0,40.851187,-74.282865,19.0
584,5.0,5.0,0.66,7006.0,1500.0,2001-01-18,1749000.0,2001.0,40.851187,-74.282865,19.0
588,1.0,1.0,0.11,7010.0,1500.0,2005-03-22,269000.0,2005.0,40.822081,-73.987834,8.0
589,1.0,2.0,0.11,7010.0,1500.0,2008-07-25,330000.0,2008.0,40.822081,-73.987834,8.0
590,5.0,5.0,0.17,7010.0,1500.0,2015-10-15,1249000.0,2015.0,40.822081,-73.987834,8.0
592,2.0,2.0,0.11,7010.0,1500.0,2014-09-16,489900.0,2014.0,40.822081,-73.987834,8.0
593,5.0,3.0,0.11,7010.0,1500.0,2005-04-26,1499000.0,2005.0,40.822081,-73.987834,8.0
595,2.0,2.0,0.11,7010.0,1500.0,2015-11-05,459000.0,2015.0,40.822081,-73.987834,8.0
597,3.0,3.0,0.11,7010.0,1500.0,2020-08-13,628888.0,2020.0,40.822081,-73.987834,8.0
598,2.0,2.0,0.11,7010.0,1500.0,2002-06-20,479000.0,2002.0,40.822081,-73.987834,8.0
599,4.0,3.0,0.08,7010.0,1500.0,2019-06-24,599000.0,2019.0,40.822081,-73.987834,8.0
601,2.0,2.0,0.11,7010.0,1500.0,1996-09-20,549000.0,1996.0,40.822081,-73.987834,8.0
604,2.0,2.0,0.11,7010.0,1500.0,2020-12-29,448000.0,2020.0,40.822081,-73.987834,8.0
608,4.0,4.0,0.06,7010.0,1500.0,2016-03-14,800000.0,2016.0,40.822081,-73.987834,8.0
611,2.0,2.0,0.11,7010.0,1500.0,2013-02-08,459000.0,2013.0,40.822081,-73.987834,8.0
612,4.0,5.0,0.11,7010.0,1500.0,2003-04-01,1298000.0,2003.0,40.822081,-73.987834,8.0
615,2.0,2.0,0.11,7010.0,1500.0,2018-06-07,509000.0,2018.0,40.822081,-73.987834,8.0
616,5.0,2.0,0.07,7010.0,1500.0,2017-07-17,649000.0,2017.0,40.822081,-73.987834,8.0
618,4.0,2.0,0.06,7010.0,1500.0,2017-02-03,569999.0,2017.0,40.822081,-73.987834,8.0
623,4.0,5.0,0.11,7010.0,1500.0,2020-11-24,1499000.0,2020.0,40.822081,-73.987834,8.0
624,3.0,4.0,0.11,7010.0,1500.0,1994-09-23,875000.0,1994.0,40.822081,-73.987834,8.0
631,2.0,2.0,0.11,7010.0,1500.0,2020-11-10,479900.0,2020.0,40.822081,-73.987834,8.0
633,2.0,2.0,0.11,7010.0,1500.0,2001-08-24,438000.0,2001.0,40.822081,-73.987834,8.0
634,2.0,2.0,0.11,7010.0,1500.0,2011-06-16,449000.0,2011.0,40.822081,-73.987834,8.0
635,3.0,3.0,0.11,7010.0,1500.0,2017-05-12,499000.0,2017.0,40.822081,-73.987834,8.0
637,1.0,2.0,0.11,7010.0,1500.0,2021-04-13,389000.0,2021.0,40.822081,-73.987834,8.0
639,5.0,6.0,0.11,7010.0,1500.0,2017-11-17,2488888.0,2017.0,40.822081,-73.987834,8.0
641,6.0,4.0,0.11,7010.0,1500.0,2020-05-05,999000.0,2020.0,40.822081,-73.987834,8.0
643,1.0,2.0,0.11,7010.0,1500.0,2020-03-03,429000.0,2020.0,40.822081,-73.987834,8.0
645,3.0,3.0,0.11,7010.0,1500.0,2016-07-18,530000.0,2016.0,40.822081,-73.987834,8.0
649,3.0,3.0,0.11,7010.0,1500.0,2010-05-06,700000.0,2010.0,40.822081,-73.987834,8.0
650,2.0,2.0,0.11,7010.0,1500.0,2019-09-23,698000.0,2019.0,40.822081,-73.987834,8.0
653,2.0,2.0,0.11,7010.0,1500.0,2005-05-11,514900.0,2005.0,40.822081,-73.987834,8.0
656,4.0,2.0,0.11,7010.0,1500.0,2006-04-24,750000.0,2006.0,40.822081,-73.987834,8.0
658,4.0,3.0,0.11,7010.0,1500.0,2017-10-16,1199000.0,2017.0,40.822081,-73.987834,8.0
664,3.0,2.0,0.11,7010.0,1500.0,2013-03-06,2699000.0,2013.0,40.822081,-73.987834,8.0
665,6.0,3.0,0.14,7010.0,1500.0,2004-07-19,999900.0,2004.0,40.822081,-73.987834,8.0
671,2.0,2.0,0.11,7010.0,1500.0,2017-05-11,399000.0,2017.0,40.822081,-73.987834,8.0
672,3.0,4.0,0.11,7010.0,1500.0,2012-03-20,738000.0,2012.0,40.822081,-73.987834,8.0
673,1.0,1.0,0.11,7010.0,1500.0,2019-07-24,259000.0,2019.0,40.822081,-73.987834,8.0
677,2.0,2.0,0.05,7011.0,1500.0,2000-04-18,369850.0,2000.0,40.878256,-74.144073,14.0
680,2.0,1.0,0.11,7011.0,1500.0,1986-12-19,289900.0,1986.0,40.878256,-74.144073,14.0
683,4.0,3.0,0.04,7011.0,1500.0,1992-11-18,399999.0,1992.0,40.878256,-74.144073,14.0
684,5.0,3.0,0.11,7011.0,1500.0,2018-12-07,599900.0,2018.0,40.878256,-74.144073,14.0
685,3.0,2.0,0.11,7011.0,1500.0,1986-10-27,399916.0,1986.0,40.878256,-74.144073,14.0
686,4.0,2.0,0.09,7011.0,1836.0,1987-06-02,474999.0,1987.0,40.878256,-74.144073,14.0
687,1.0,1.0,0.11,7011.0,1500.0,1986-07-18,259900.0,1986.0,40.878256,-74.144073,14.0
689,3.0,1.0,0.11,7011.0,1500.0,2008-08-28,134900.0,2008.0,40.878256,-74.144073,14.0
690,4.0,3.0,0.11,7011.0,1500.0,2004-01-05,515000.0,2004.0,40.878256,-74.144073,14.0
691,4.0,3.0,0.11,7011.0,1500.0,2019-11-26,489999.0,2019.0,40.878256,-74.144073,14.0
692,2.0,1.0,0.11,7011.0,1500.0,1994-07-14,289900.0,1994.0,40.878256,-74.144073,14.0
693,2.0,1.0,0.11,7011.0,1500.0,1986-07-18,289900.0,1986.0,40.878256,-74.144073,14.0
695,5.0,3.0,0.09,7011.0,1500.0,1989-10-13,549900.0,1989.0,40.878256,-74.144073,14.0
696,5.0,3.0,0.14,7011.0,1954.0,2020-12-16,599900.0,2020.0,40.878256,-74.144073,14.0
697,4.0,2.0,0.1,7011.0,1500.0,2021-10-22,499000.0,2021.0,40.878256,-74.144073,14.0
698,4.0,3.0,0.11,7011.0,1500.0,2003-10-09,575000.0,2003.0,40.878256,-74.144073,14.0
699,4.0,2.0,0.1,7011.0,1500.0,2000-05-11,500000.0,2000.0,40.878256,-74.144073,14.0
700,3.0,2.0,0.12,7011.0,1500.0,1985-11-06,479995.0,1985.0,40.878256,-74.144073,14.0
701,4.0,3.0,0.08,7011.0,1800.0,2008-11-24,619900.0,2008.0,40.878256,-74.144073,14.0
703,3.0,1.0,0.11,7011.0,1500.0,2018-07-16,399000.0,2018.0,40.878256,-74.144073,14.0
704,7.0,4.0,0.15,7011.0,2324.0,2009-09-09,660000.0,2009.0,40.878256,-74.144073,14.0
706,4.0,4.0,0.12,7011.0,1500.0,2016-09-02,449000.0,2016.0,40.878256,-74.144073,14.0
707,3.0,2.0,0.08,7011.0,1500.0,1997-03-06,499000.0,1997.0,40.878256,-74.144073,14.0
710,5.0,3.0,0.17,7011.0,1500.0,2020-03-04,1500000.0,2020.0,40.878256,-74.144073,14.0
711,6.0,2.0,0.07,7011.0,1500.0,2006-09-28,599000.0,2006.0,40.878256,-74.144073,14.0
712,4.0,2.0,0.17,7011.0,1500.0,2020-02-12,1500000.0,2020.0,40.878256,-74.144073,14.0
713,3.0,2.0,0.11,7011.0,1500.0,2018-03-19,499999.0,2018.0,40.878256,-74.144073,14.0
714,4.0,1.0,0.11,7011.0,1500.0,1997-12-04,575000.0,1997.0,40.878256,-74.144073,14.0
715,5.0,3.0,0.12,7011.0,1500.0,2001-02-06,449900.0,2001.0,40.878256,-74.144073,14.0
716,4.0,2.0,0.08,7011.0,1500.0,1999-10-04,650000.0,1999.0,40.878256,-74.144073,14.0
717,3.0,1.0,0.11,7011.0,1500.0,2008-04-11,139900.0,2008.0,40.878256,-74.144073,14.0
719,1.0,1.0,0.11,7011.0,1500.0,2021-02-03,179995.0,2021.0,40.878256,-74.144073,14.0
721,4.0,3.0,0.13,7011.0,1500.0,2004-05-05,390000.0,2004.0,40.878256,-74.144073,14.0
722,3.0,2.0,0.14,7011.0,1500.0,1991-01-16,425000.0,1991.0,40.878256,-74.144073,14.0
724,3.0,2.0,0.08,7011.0,1500.0,2004-03-23,469000.0,2004.0,40.878256,-74.144073,14.0
725,5.0,3.0,0.09,7011.0,1500.0,2003-01-31,450000.0,2003.0,40.878256,-74.144073,14.0
727,3.0,2.0,0.06,7011.0,1500.0,2004-06-04,468000.0,2004.0,40.878256,-74.144073,14.0
732,4.0,2.0,0.07,7011.0,1500.0,2005-08-03,590000.0,2005.0,40.878256,-74.144073,14.0
733,4.0,3.0,0.16,7011.0,1500.0,2021-06-01,729000.0,2021.0,40.878256,-74.144073,14.0
735,3.0,2.0,0.23,7011.0,1500.0,1993-10-26,370000.0,1993.0,40.878256,-74.144073,14.0
736,3.0,2.0,0.36,7011.0,1500.0,2015-05-29,625000.0,2015.0,40.878256,-74.144073,14.0
737,3.0,1.0,0.11,7011.0,1500.0,2017-07-10,159900.0,2017.0,40.878256,-74.144073,14.0
738,3.0,2.0,0.08,7011.0,1500.0,1997-03-06,500000.0,1997.0,40.878256,-74.144073,14.0
739,7.0,4.0,0.15,7011.0,1500.0,2009-09-09,660000.0,2009.0,40.878256,-74.144073,14.0
740,2.0,1.0,0.13,7011.0,819.0,1989-04-06,429900.0,1989.0,40.878256,-74.144073,14.0
741,4.0,2.0,0.31,7011.0,1500.0,2019-07-01,529000.0,2019.0,40.878256,-74.144073,14.0
742,4.0,2.0,0.17,7011.0,1500.0,2022-02-08,479000.0,2022.0,40.878256,-74.144073,14.0
744,3.0,1.0,0.13,7012.0,1500.0,2000-05-25,339000.0,2000.0,40.848398,-74.160266,3.0
746,4.0,2.0,0.11,7012.0,1500.0,2014-12-03,699000.0,2014.0,40.848398,-74.160266,3.0
749,3.0,3.0,0.17,7012.0,1500.0,2005-04-01,600000.0,2005.0,40.848398,-74.160266,3.0
752,5.0,4.0,0.11,7012.0,1500.0,2009-03-09,899000.0,2009.0,40.848398,-74.160266,3.0
753,3.0,3.0,0.13,7012.0,1500.0,2002-08-15,530000.0,2002.0,40.848398,-74.160266,3.0
754,4.0,3.0,0.14,7012.0,1500.0,1996-09-18,425000.0,1996.0,40.848398,-74.160266,3.0
757,4.0,1.0,0.11,7012.0,1500.0,2009-10-07,479000.0,2009.0,40.848398,-74.160266,3.0
758,4.0,1.0,0.14,7012.0,1500.0,2002-01-14,449900.0,2002.0,40.848398,-74.160266,3.0
759,4.0,3.0,0.26,7012.0,1500.0,2006-04-25,799000.0,2006.0,40.848398,-74.160266,3.0
760,3.0,2.0,0.09,7012.0,1500.0,2011-01-28,424000.0,2011.0,40.848398,-74.160266,3.0
761,3.0,1.0,0.17,7012.0,1500.0,1997-11-13,415000.0,1997.0,40.848398,-74.160266,3.0
764,3.0,2.0,0.12,7012.0,1500.0,2021-10-20,499000.0,2021.0,40.848398,-74.160266,3.0
766,3.0,3.0,0.13,7012.0,1500.0,2022-02-16,530000.0,2022.0,40.848398,-74.160266,3.0
767,5.0,3.0,0.15,7013.0,1500.0,2020-09-16,799000.0,2020.0,40.869405,-74.173062,14.0
770,3.0,1.0,0.11,7013.0,1500.0,1994-01-31,389900.0,1994.0,40.869405,-74.173062,14.0
771,4.0,4.0,0.36,7013.0,1500.0,2012-11-20,750000.0,2012.0,40.869405,-74.173062,14.0
773,3.0,1.0,0.11,7013.0,1500.0,2018-07-09,400000.0,2018.0,40.869405,-74.173062,14.0
775,3.0,2.0,0.13,7013.0,1500.0,2018-04-04,434900.0,2018.0,40.869405,-74.173062,14.0
776,4.0,3.0,0.68,7013.0,1500.0,2014-06-26,1275000.0,2014.0,40.869405,-74.173062,14.0
777,3.0,3.0,0.17,7013.0,1500.0,2012-10-10,635000.0,2012.0,40.869405,-74.173062,14.0
778,4.0,3.0,0.13,7013.0,1500.0,2019-01-02,575000.0,2019.0,40.869405,-74.173062,14.0
779,6.0,4.0,0.25,7013.0,1500.0,2007-01-26,719000.0,2007.0,40.869405,-74.173062,14.0
780,3.0,3.0,0.14,7013.0,1500.0,1993-04-15,489900.0,1993.0,40.869405,-74.173062,14.0
783,3.0,2.0,0.11,7013.0,1500.0,1999-10-14,389900.0,1999.0,40.869405,-74.173062,14.0
785,5.0,2.0,0.11,7013.0,1500.0,2016-09-30,625000.0,2016.0,40.869405,-74.173062,14.0
787,4.0,4.0,0.11,7013.0,1500.0,2020-02-03,769000.0,2020.0,40.869405,-74.173062,14.0
788,2.0,2.0,0.18,7013.0,1500.0,2006-09-05,484900.0,2006.0,40.869405,-74.173062,14.0
789,3.0,1.0,0.06,7013.0,1500.0,2016-12-07,399999.0,2016.0,40.869405,-74.173062,14.0
791,2.0,1.0,0.11,7013.0,1500.0,2003-04-02,339000.0,2003.0,40.869405,-74.173062,14.0
792,4.0,4.0,0.21,7013.0,1500.0,2013-06-28,899000.0,2013.0,40.869405,-74.173062,14.0
793,3.0,3.0,0.32,7013.0,1500.0,1996-10-25,859900.0,1996.0,40.869405,-74.173062,14.0
794,4.0,3.0,0.13,7013.0,1500.0,1999-10-15,529000.0,1999.0,40.869405,-74.173062,14.0
796,4.0,3.0,0.12,7013.0,1500.0,2011-06-08,525000.0,2011.0,40.869405,-74.173062,14.0
799,3.0,3.0,0.11,7013.0,1500.0,2009-08-10,580000.0,2009.0,40.869405,-74.173062,14.0
801,4.0,3.0,0.25,7013.0,1500.0,2019-05-08,650000.0,2019.0,40.869405,-74.173062,14.0
